date,state,district,market,commodity,variety,grade,min_price,max_price,modal_price
2026-07-31,Andhra Pradesh,Kakinada,Prattipadu APMC,Paddy(Common),1001,FAQ,2369.0,2380.0,2379.0
2026-07-28,Andhra Pradesh,Eluru,Polavaram APMC,Paddy(Common),1001,Local,2445.0,2445.0,2445.0
2026-07-27,Andhra Pradesh,West Godavari,Tadepalligudem APMC,Paddy(Common),1001,Local,2445.0,2445.0,2445.0
2026-07-28,Andhra Pradesh,NTR,Vijayawada APMC,Paddy(Common),1001,Local,2369.0,2369.0,2369.0
2026-07-30,Andhra Pradesh,Eluru,Ungatur APMC,Paddy(Common),1001,Local,2445.0,2445.0,2445.0
2026-07-28,Andhra Pradesh,Anakapally,Narsipatnam APMC,Paddy(Common),1001,Local,2390.0,2450.0,2400.0
2026-07-28,Andhra Pradesh,Dr.B.R.A.Konaseema,Amalapuram APMC,Paddy(Common),1001,FAQ,2369.0,2468.0,2369.0
2026-07-29,Andhra Pradesh,West Godavari,Bhimavaram APMC,Paddy(Common),1001,Grade Range-1,2360.0,2360.0,2360.0
2026-07-29,Andhra Pradesh,Eluru,Bhimadole APMC,Paddy(Common),1001,FAQ,2370.0,2370.0,2370.0
2026-07-31,Andhra Pradesh,Eluru,Polavaram APMC,Paddy(Common),1001,Local,2445.0,2445.0,2445.0
2026-07-31,Andhra Pradesh,NTR,Mylavaram APMC,Paddy(Common),1001,FAQ,2369.0,2369.0,2369.0
2026-07-29,Andhra Pradesh,Eluru,Ungatur APMC,Paddy(Common),1001,Local,2445.0,2445.0,2445.0
2026-07-31,Andhra Pradesh,Anakapally,Yellamanchili APMC,Paddy(Common),1001,Local,2390.0,2450.0,2400.0
2026-07-30,Andhra Pradesh,Anakapally,Yellamanchili APMC,Paddy(Common),1001,Local,2390.0,2450.0,2400.0
2026-07-30,Andhra Pradesh,West Godavari,Tanuku APMC,Paddy(Common),1001,Local,2445.0,2445.0,2445.0
2026-08-01,Andhra Pradesh,East Godavari,Mandapeta APMC,Paddy(Common),1001,FAQ,2369.0,2400.0,2389.0
2026-08-01,Andhra Pradesh,West Godavari,Bhimavaram APMC,Paddy(Common),1001,Grade Range-1,2360.0,2360.0,2360.0
2026-08-01,Andhra Pradesh,Guntur,Prathipadu APMC,Paddy(Common),1001,Grade Range-1,2200.0,2425.0,2300.0
2026-08-01,Andhra Pradesh,Srikakulam,Srikakulam APMC,Paddy(Common),1001,FAQ,2400.0,2400.0,2400.0
2026-08-01,Andhra Pradesh,Anakapally,Payakaraopeta APMC,Paddy(Common),1001,Local,2349.0,2369.0,2359.0
2026-08-01,Andhra Pradesh,Anakapally,Narsipatnam APMC,Paddy(Common),1001,Local,2390.0,2450.0,2400.0
2026-08-03,Andhra Pradesh,East Godavari,Mandapeta APMC,Paddy(Common),1001,FAQ,2369.0,2400.0,2389.0
2026-08-04,Andhra Pradesh,Dr.B.R.A.Konaseema,Amalapuram APMC,Paddy(Common),1001,FAQ,2369.0,2468.0,2369.0
2026-08-03,Andhra Pradesh,Guntur,Prathipadu APMC,Paddy(Common),1001,Grade Range-1,2200.0,2425.0,2300.0
2026-08-05,Andhra Pradesh,Kakinada,Karapa APMC,Paddy(Common),1001,FAQ,2362.0,2369.0,2365.0
2026-08-04,Andhra Pradesh,Vijayanagaram,Kothavalasa APMC,Paddy(Common),1001,Local,2369.0,2369.0,2369.0
2026-08-04,Andhra Pradesh,Anakapally,Payakaraopeta APMC,Paddy(Common),1001,Local,2349.0,2369.0,2359.0
2026-08-02,Andhra Pradesh,Anakapally,Yellamanchili APMC,Paddy(Common),1001,Local,2390.0,2450.0,2400.0
2026-08-03,Andhra Pradesh,NTR,Mylavaram APMC,Paddy(Common),1001,FAQ,2369.0,2369.0,2369.0
2026-08-05,Andhra Pradesh,Kakinada,Pithapuram APMC,Paddy(Common),1001,FAQ,2369.0,2389.0,2379.0
2026-08-05,Andhra Pradesh,Srikakulam,Kanchili APMC,Paddy(Common),1001,FAQ,2400.0,2400.0,2400.0
2026-08-03,Andhra Pradesh,Eluru,Ungatur APMC,Paddy(Common),1001,Local,2445.0,2445.0,2445.0
2026-08-05,Andhra Pradesh,Kakinada,Prattipadu APMC,Paddy(Common),1001,FAQ,2369.0,2389.0,2379.0
2026-08-04,Andhra Pradesh,West Godavari,Tadepalligudem APMC,Paddy(Common),1001,FAQ,2445.0,2445.0,2445.0
2026-08-04,Andhra Pradesh,NTR,Mylavaram APMC,Paddy(Common),1001,FAQ,2369.0,2369.0,2369.0
2026-08-04,Andhra Pradesh,Srikakulam,Srikakulam APMC,Paddy(Common),1001,FAQ,2400.0,2400.0,2400.0
2026-08-05,Andhra Pradesh,West Godavari,Penugonda APMC,Paddy(Common),1001,Local,2369.0,2380.0,2370.0
2026-08-05,Andhra Pradesh,Eluru,Bhimadole APMC,Paddy(Common),1001,FAQ,2370.0,2370.0,2370.0
2026-08-05,Andhra Pradesh,West Godavari,Tanuku APMC,Paddy(Common),1001,Local,2445.0,2445.0,2445.0
2026-07-08,Andhra Pradesh,Dr.B.R.A.Konaseema,Mummidivaram APMC,Paddy(Common),1121,FAQ,2369.0,2468.0,2369.0
2026-07-12,Andhra Pradesh,Dr.B.R.A.Konaseema,Mummidivaram APMC,Paddy(Common),1121,FAQ,2369.0,2468.0,2369.0
2026-07-28,Andhra Pradesh,Srikakulam,Etcherla APMC,Paddy(Common),1121,FAQ,2369.0,2369.0,2369.0
2026-07-24,Andhra Pradesh,West Godavari,Achanta APMC,Paddy(Common),1121,Local,2369.0,2369.0,2369.0
2026-07-30,Andhra Pradesh,Srikakulam,Etcherla APMC,Paddy(Common),1121,FAQ,2369.0,2369.0,2369.0
2026-07-27,Andhra Pradesh,West Godavari,Achanta APMC,Paddy(Common),1121,Local,2356.0,2375.0,2369.0
2026-07-29,Andhra Pradesh,West Godavari,Achanta APMC,Paddy(Common),1121,Local,2359.0,2375.0,2369.0
2026-07-31,Andhra Pradesh,Srikakulam,Jalumuru APMC,Paddy(Common),1121,FAQ,2369.0,2369.0,2369.0
2026-07-31,Andhra Pradesh,West Godavari,Achanta APMC,Paddy(Common),1121,Local,2359.0,2375.0,2369.0
2026-08-01,Andhra Pradesh,Srikakulam,Etcherla APMC,Paddy(Common),1121,FAQ,2369.0,2369.0,2369.0
2026-08-02,Andhra Pradesh,Srikakulam,Etcherla APMC,Paddy(Common),1121,FAQ,2369.0,2369.0,2369.0
2026-08-03,Andhra Pradesh,Srikakulam,Jalumuru APMC,Paddy(Common),1121,FAQ,2369.0,2369.0,2369.0
2026-08-04,Andhra Pradesh,Srikakulam,Jalumuru APMC,Paddy(Common),1121,FAQ,2369.0,2369.0,2369.0
2026-07-02,Andhra Pradesh,Bapatla,Repalli APMC,Paddy(Common),B P T,Local,2400.0,2600.0,2500.0
2026-07-02,Andhra Pradesh,NTR,Nandigama APMC,Paddy(Common),B P T,Grade Range-1,1930.0,1930.0,1930.0
2026-07-03,Andhra Pradesh,Bapatla,Bapatla APMC,Paddy(Common),B P T,Local,2400.0,2500.0,2450.0
2026-07-23,Andhra Pradesh,Kakinada,Pithapuram APMC,Paddy(Common),B P T,FAQ,2369.0,2369.0,2369.0
2026-07-06,Andhra Pradesh,NTR,Nandigama APMC,Paddy(Common),B P T,Grade Range-1,1970.0,1970.0,1970.0
2026-07-06,Andhra Pradesh,Bapatla,Kuchinapudi APMC,Paddy(Common),B P T,Local,2400.0,2500.0,2450.0
2026-07-07,Andhra Pradesh,NTR,Nandigama APMC,Paddy(Common),B P T,Grade Range-1,1930.0,1930.0,1930.0
2026-07-07,Andhra Pradesh,Bapatla,Repalli APMC,Paddy(Common),B P T,Local,2600.0,2900.0,2700.0
2026-07-09,Andhra Pradesh,Bapatla,Kuchinapudi APMC,Paddy(Common),B P T,Local,2400.0,2500.0,2450.0
2026-07-09,Andhra Pradesh,NTR,Nandigama APMC,Paddy(Common),B P T,Grade Range-1,1960.0,1960.0,1960.0
2026-07-23,Andhra Pradesh,Kakinada,Kakinada (Urban) APMC,Paddy(Common),B P T,FAQ,2389.0,2600.0,2550.0
2026-07-12,Andhra Pradesh,NTR,Nandigama APMC,Paddy(Common),B P T,Grade Range-1,1970.0,1970.0,1970.0
2026-07-13,Andhra Pradesh,SPSR Nellore,Nellore APMC,Paddy(Common),B P T,FAQ,2300.0,2400.0,2369.0
2026-07-28,Andhra Pradesh,Prakasam,Darsi APMC,Paddy(Common),B P T,Local,2350.0,2400.0,2400.0
2026-07-29,Andhra Pradesh,Prakasam,Darsi APMC,Paddy(Common),B P T,Local,2350.0,2400.0,2400.0
2026-07-13,Andhra Pradesh,Sri Sathya Sai,Dharmavaram APMC,Paddy(Common),B P T,FAQ,2000.0,2200.0,2100.0
2026-07-15,Andhra Pradesh,Sri Sathya Sai,Dharmavaram APMC,Paddy(Common),B P T,FAQ,2000.0,2200.0,2100.0
2026-07-17,Andhra Pradesh,Bapatla,Repalli APMC,Paddy(Common),B P T,Local,2500.0,3300.0,2900.0
2026-07-27,Andhra Pradesh,Kakinada,Kakinada (Urban) APMC,Paddy(Common),B P T,FAQ,2389.0,2660.0,2550.0
2026-07-18,Andhra Pradesh,Bapatla,Bapatla APMC,Paddy(Common),B P T,Local,2200.0,2400.0,2300.0
2026-07-31,Andhra Pradesh,Prakasam,Darsi APMC,Paddy(Common),B P T,Local,2350.0,2400.0,2400.0
2026-07-17,Andhra Pradesh,Bapatla,Bapatla APMC,Paddy(Common),B P T,Local,2400.0,2500.0,2450.0
2026-07-21,Andhra Pradesh,Bapatla,Bapatla APMC,Paddy(Common),B P T,Local,2400.0,2500.0,2450.0
2026-07-20,Andhra Pradesh,Bapatla,Repalli APMC,Paddy(Common),B P T,Local,2900.0,3300.0,3000.0
2026-07-20,Andhra Pradesh,Bapatla,Kuchinapudi APMC,Paddy(Common),B P T,Local,2800.0,3000.0,2900.0
2026-07-24,Andhra Pradesh,Palnadu,Sattenapalli APMC,Paddy(Common),B P T,FAQ,3133.33255,3333.3325,3199.9992
2026-07-24,Andhra Pradesh,Krishna,Divi (HQ-Avanigadda) APMC,Paddy(Common),B P T,FAQ,2450.0,2600.0,2500.0
2026-07-25,Andhra Pradesh,Krishna,Machilipatnam APMC,Paddy(Common),B P T,Local,2933.3326,3133.33255,2999.99925
2026-07-25,Andhra Pradesh,Prakasam,Ongole APMC,Paddy(Common),B P T,Local,2500.0,2500.0,2500.0
2026-07-23,Andhra Pradesh,Palnadu,Macharla APMC,Paddy(Common),B P T,Grade Range-2,2350.0,2350.0,2350.0
2026-07-23,Andhra Pradesh,Bapatla,Kuchinapudi APMC,Paddy(Common),B P T,Local,3200.0,3400.0,3300.0
2026-07-23,Andhra Pradesh,Krishna,Machilipatnam APMC,Paddy(Common),B P T,Local,2933.3326,3199.9992,3158.665877
2026-07-23,Andhra Pradesh,Palnadu,Krosuru APMC,Paddy(Common),B P T,FAQ,2200.0,2500.0,2300.0
2026-07-26,Andhra Pradesh,Tirupathi,Vakadu APMC,Paddy(Common),B P T,FAQ,2400.0,2400.0,2400.0
2026-07-22,Andhra Pradesh,Prakasam,Darsi APMC,Paddy(Common),B P T,Local,2350.0,2350.0,2350.0
2026-07-24,Andhra Pradesh,NTR,Nandigama APMC,Paddy(Common),B P T,Grade Range-1,2300.0,2300.0,2300.0
2026-07-26,Andhra Pradesh,Kakinada,Kakinada (Urban) APMC,Paddy(Common),B P T,FAQ,2389.0,2600.0,2550.0
2026-07-24,Andhra Pradesh,Sri Sathya Sai,Dharmavaram APMC,Paddy(Common),B P T,FAQ,2100.0,2300.0,2200.0
2026-07-25,Andhra Pradesh,Palnadu,Narasaraopet APMC,Paddy(Common),B P T,FAQ,3300.0,3300.0,3300.0
2026-07-27,Andhra Pradesh,Palnadu,Krosuru APMC,Paddy(Common),B P T,FAQ,2200.0,2600.0,2400.0
2026-07-27,Andhra Pradesh,Prakasam,Santhamaguluru APMC,Paddy(Common),B P T,FAQ,2450.0,2450.0,2450.0
2026-07-29,Andhra Pradesh,YSR Kadapa,Kamalapuram APMC,Paddy(Common),B P T,Local,2450.0,2450.0,2450.0
2026-07-28,Andhra Pradesh,Sri Sathya Sai,Dharmavaram APMC,Paddy(Common),B P T,FAQ,2000.0,2200.0,2100.0
2026-07-29,Andhra Pradesh,Krishna,Machilipatnam APMC,Paddy(Common),B P T,Local,2799.9993,3066.6659,2933.3326
2026-07-30,Andhra Pradesh,Prakasam,Ongole APMC,Paddy(Common),B P T,Local,2500.0,2500.0,2500.0
2026-07-30,Andhra Pradesh,Bapatla,Kuchinapudi APMC,Paddy(Common),B P T,Local,3200.0,3400.0,3300.0
2026-07-29,Andhra Pradesh,Guntur,Mangalagiri APMC,Paddy(Common),B P T,FAQ,2480.0,2480.0,2480.0
2026-07-31,Andhra Pradesh,Krishna,Divi (HQ-Avanigadda) APMC,Paddy(Common),B P T,FAQ,2450.0,2600.0,2550.0
2026-07-31,Andhra Pradesh,Palnadu,Krosuru APMC,Paddy(Common),B P T,FAQ,2200.0,2600.0,2400.0
2026-08-01,Andhra Pradesh,Guntur,Mangalagiri APMC,Paddy(Common),B P T,FAQ,2450.0,2450.0,2450.0
2026-08-01,Andhra Pradesh,Krishna,Divi (HQ-Avanigadda) APMC,Paddy(Common),B P T,FAQ,2450.0,2600.0,2500.0
2026-08-01,Andhra Pradesh,Palnadu,Krosuru APMC,Paddy(Common),B P T,FAQ,2200.0,2600.0,2400.0
2026-08-02,Andhra Pradesh,Bapatla,Chirala APMC,Paddy(Common),B P T,Local,2400.0,2500.0,2450.0
2026-08-01,Andhra Pradesh,Krishna,Pamarru APMC,Paddy(Common),B P T,Local,2441.0,2481.0,2471.0
2026-08-03,Andhra Pradesh,Krishna,Pamarru APMC,Paddy(Common),B P T,Local,2441.0,2481.0,2471.0
2026-08-03,Andhra Pradesh,NTR,Nandigama APMC,Paddy(Common),B P T,Grade Range-1,2340.0,2340.0,2340.0
2026-08-04,Andhra Pradesh,NTR,Nandigama APMC,Paddy(Common),B P T,Grade Range-1,2330.0,2330.0,2330.0
2026-08-04,Andhra Pradesh,Krishna,Machilipatnam APMC,Paddy(Common),B P T,Local,2733.33265,2999.99925,2866.66595
2026-08-04,Andhra Pradesh,Bapatla,Repalli APMC,Paddy(Common),B P T,Local,3200.0,3600.0,3400.0
2026-08-05,Andhra Pradesh,Prakasam,Maddipadu APMC,Paddy(Common),B P T,FAQ,2500.0,2500.0,2500.0
2026-08-04,Andhra Pradesh,Guntur,Mangalagiri APMC,Paddy(Common),B P T,FAQ,2480.0,2480.0,2480.0
2026-08-05,Andhra Pradesh,Bapatla,Repalli APMC,Paddy(Common),B P T,Local,3200.0,3600.0,3400.0
2026-07-22,Andhra Pradesh,Kakinada,Jaggampet APMC,Paddy(Common),Common,FAQ,2369.0,2380.0,2369.0
2026-07-22,Andhra Pradesh,Kakinada,Kakinada (Urban) APMC,Paddy(Common),Samba Masuri,FAQ,2389.0,2600.0,2550.0
2026-07-24,Andhra Pradesh,Visakhapatnam,Bhimunipatnam APMC,Paddy(Common),Samba Masuri,Local,2369.0,2369.0,2369.0
2026-08-01,Andhra Pradesh,Visakhapatnam,Bhimunipatnam APMC,Paddy(Common),Samba Masuri,Local,2369.0,2369.0,2369.0
2026-07-24,Andhra Pradesh,Srikakulam,Ichapuram APMC,Paddy(Common),Sannalu,Local,2369.0,2369.0,2369.0
2026-07-25,Andhra Pradesh,Srikakulam,Ichapuram APMC,Paddy(Common),Sannalu,Local,2369.0,2369.0,2369.0
2026-08-03,Andhra Pradesh,Srikakulam,Ichapuram APMC,Paddy(Common),Sannalu,Local,2369.0,2369.0,2369.0
2026-08-05,Andhra Pradesh,Srikakulam,Ichapuram APMC,Paddy(Common),Sannalu,Local,2369.0,2369.0,2369.0
2026-07-04,Andhra Pradesh,NTR,Tiruvuru APMC,Paddy(Common),Sona,Local,2450.0,2450.0,2450.0
2026-07-03,Andhra Pradesh,NTR,Tiruvuru APMC,Paddy(Common),Sona,Local,2450.0,2450.0,2450.0
2026-07-27,Andhra Pradesh,Nandyal,Atmakur (Nandyal District) APMC,Paddy(Common),Sona,FAQ,2450.0,2450.0,2450.0
2026-07-31,Andhra Pradesh,Nandyal,Atmakur (Nandyal District) APMC,Paddy(Common),Sona,FAQ,2450.0,2450.0,2450.0
2026-07-20,Andhra Pradesh,NTR,Tiruvuru APMC,Paddy(Common),Sona,Local,2550.0,2550.0,2550.0
2026-07-24,Andhra Pradesh,Nandyal,Atmakur (Nandyal District) APMC,Paddy(Common),Sona,FAQ,2420.0,2420.0,2420.0
2026-07-26,Andhra Pradesh,NTR,Tiruvuru APMC,Paddy(Common),Sona,Local,2500.0,2500.0,2500.0
2026-07-28,Andhra Pradesh,NTR,Tiruvuru APMC,Paddy(Common),Sona,Local,2500.0,2500.0,2500.0
2026-08-05,Andhra Pradesh,NTR,Tiruvuru APMC,Paddy(Common),Sona,Local,2700.0,2700.0,2700.0
2026-07-24,Andhra Pradesh,Nandyal,Panyam APMC,Paddy(Common),Sona Mahsuri,Local,2200.0,2200.0,2200.0
2026-07-26,Andhra Pradesh,Nandyal,Banaganapalli APMC,Paddy(Common),Sona Mahsuri,FAQ,2000.0,2400.0,2200.0
2026-07-27,Andhra Pradesh,Nandyal,Banaganapalli APMC,Paddy(Common),Sona Mahsuri,FAQ,2000.0,2400.0,2200.0
2026-07-28,Andhra Pradesh,Nandyal,Panyam APMC,Paddy(Common),Sona Mahsuri,FAQ,2200.0,2200.0,2200.0
2026-07-22,Andhra Pradesh,Kakinada,Kakinada (Urban) APMC,Paddy(Common),Swarna Masuri (OLD),FAQ,2370.0,2370.0,2370.0
2026-07-23,Andhra Pradesh,Palnadu,Rajupalem APMC,Paddy(Common),Common,Non-FAQ,2100.0,2100.0,2100.0
2026-07-23,Andhra Pradesh,Kakinada,Jaggampet APMC,Paddy(Common),Common,FAQ,2369.0,2380.0,2369.0
2026-07-24,Andhra Pradesh,Kakinada,Jaggampet APMC,Paddy(Common),Common,FAQ,2369.0,2380.0,2369.0
2026-07-26,Andhra Pradesh,Kakinada,Jaggampet APMC,Paddy(Common),Common,FAQ,2369.0,2380.0,2369.0
2026-07-27,Andhra Pradesh,Palnadu,Rajupalem APMC,Paddy(Common),Common,Non-FAQ,2000.0,2000.0,2000.0
2026-07-30,Andhra Pradesh,Kakinada,Jaggampet APMC,Paddy(Common),Common,FAQ,2369.0,2380.0,2369.0
2026-07-28,Andhra Pradesh,East Godavari,Nidadavolu APMC,Paddy(Common),Common,Local,2445.0,2445.0,2445.0
2026-07-27,Andhra Pradesh,Srikakulam,Palasa APMC,Paddy(Common),Common,FAQ,2369.0,2441.0,2394.5
2026-07-29,Andhra Pradesh,Palnadu,Rajupalem APMC,Paddy(Common),Common,Non-FAQ,2000.0,2000.0,2000.0
2026-07-29,Andhra Pradesh,East Godavari,Nidadavolu APMC,Paddy(Common),Common,Local,2445.0,2445.0,2445.0
2026-08-02,Andhra Pradesh,Kakinada,Kakinada (Urban) APMC,Paddy(Common),Common,FAQ,2369.0,2390.0,2375.0
2026-08-01,Andhra Pradesh,Palnadu,Rajupalem APMC,Paddy(Common),Common,Non-FAQ,2000.0,2000.0,2000.0
2026-08-04,Andhra Pradesh,East Godavari,Nidadavolu APMC,Paddy(Common),Common,Local,2445.0,2445.0,2445.0
2026-08-05,Andhra Pradesh,East Godavari,Nidadavolu APMC,Paddy(Common),Common,Local,2445.0,2445.0,2445.0
2026-07-23,Andhra Pradesh,Ananthapuramu,RAYADURG APMC,Paddy(Common),I.R. 64,Grade Range-2,3000.0,3400.0,3200.0
2026-07-24,Andhra Pradesh,Ananthapuramu,RAYADURG APMC,Paddy(Common),I.R. 64,Grade Range-1,3200.0,3500.0,3300.0
2026-07-31,Andhra Pradesh,YSR Kadapa,Mydukur APMC,Paddy(Common),Masuri,Local,2300.0,2500.0,2400.0
2026-07-23,Andhra Pradesh,YSR Kadapa,Badvel APMC,Paddy(Common),Masuri,Grade Range-1,2866.66595,2999.99925,2933.3326
2026-07-27,Andhra Pradesh,Srikakulam,Hiramandalam APMC,Paddy(Common),Masuri,Local,2410.0,2430.0,2416.67
2026-07-24,Andhra Pradesh,YSR Kadapa,Badvel APMC,Paddy(Common),Masuri,Grade Range-1,2200.0,2300.0,2250.0
2026-07-24,Andhra Pradesh,YSR Kadapa,Kamalapuram APMC,Paddy(Common),Masuri,Local,2450.0,2450.0,2450.0
2026-07-29,Andhra Pradesh,YSR Kadapa,Mydukur APMC,Paddy(Common),Masuri,Local,2300.0,2500.0,2400.0
2026-07-27,Andhra Pradesh,YSR Kadapa,Mydukur APMC,Paddy(Common),Masuri,Local,2300.0,2500.0,2400.0
2026-07-28,Andhra Pradesh,YSR Kadapa,Mydukur APMC,Paddy(Common),Masuri,Local,2300.0,2500.0,2400.0
2026-07-30,Andhra Pradesh,YSR Kadapa,Badvel APMC,Paddy(Common),Masuri,Local,2300.0,2400.0,2350.0
2026-07-29,Andhra Pradesh,YSR Kadapa,Badvel APMC,Paddy(Common),Masuri,Local,2300.0,2400.0,2350.0
2026-08-01,Andhra Pradesh,YSR Kadapa,Badvel APMC,Paddy(Common),Masuri,Local,2300.0,2400.0,2350.0
2026-08-03,Andhra Pradesh,YSR Kadapa,Mydukur APMC,Paddy(Common),Masuri,Local,2300.0,2500.0,2400.0
2026-08-03,Andhra Pradesh,YSR Kadapa,Badvel APMC,Paddy(Common),Masuri,Local,2300.0,2400.0,2350.0
2026-07-24,Andhra Pradesh,West Godavari,Tanuku APMC,Paddy(Common),MTU-1001,Local,2340.0,2340.0,2340.0
2026-07-27,Andhra Pradesh,Eluru,Kaikaluru APMC,Paddy(Common),MTU-1001,Local,2440.0,2440.0,2440.0
2026-07-29,Andhra Pradesh,Eluru,Kaikaluru APMC,Paddy(Common),MTU-1001,Local,2440.0,2440.0,2440.0
2026-07-27,Andhra Pradesh,Krishna,Penamaluru (HQ-Kankipadu) APMC,Paddy(Common),MTU-1001,Local,2441.0,2441.0,2441.0
2026-07-29,Andhra Pradesh,Tirupathi,Venkatagiri APMC,Paddy(Common),MTU-1001,FAQ,2340.0,2400.0,2370.0
2026-07-31,Andhra Pradesh,Krishna,Penamaluru (HQ-Kankipadu) APMC,Paddy(Common),MTU-1001,Local,2441.0,2441.0,2441.0
2026-07-31,Andhra Pradesh,Eluru,Kaikaluru APMC,Paddy(Common),MTU-1001,Local,2440.0,2440.0,2440.0
2026-08-01,Andhra Pradesh,Eluru,Kaikaluru APMC,Paddy(Common),MTU-1001,Local,2440.0,2440.0,2440.0
2026-08-03,Andhra Pradesh,West Godavari,Undi APMC,Paddy(Common),MTU-1001,Local,2389.0,2389.0,2389.0
2026-08-03,Andhra Pradesh,Eluru,Kalidindi APMC,Paddy(Common),MTU-1001,Local,2440.0,2440.0,2440.0
2026-08-04,Andhra Pradesh,Eluru,Kalidindi APMC,Paddy(Common),MTU-1001,Local,2440.0,2440.0,2440.0
2026-08-04,Andhra Pradesh,Krishna,Penamaluru (HQ-Kankipadu) APMC,Paddy(Common),MTU-1001,Local,2441.0,2441.0,2441.0
2026-08-04,Andhra Pradesh,West Godavari,Narsapuram APMC,Paddy(Common),MTU-1001,Local,2445.0,2445.0,2445.0
2026-07-01,Andhra Pradesh,East Godavari,Kovvur APMC,Paddy(Common),MTU-1010,Grade Range-2,2400.0,2400.0,2400.0
2026-07-07,Andhra Pradesh,East Godavari,Kovvur APMC,Paddy(Common),MTU-1010,Grade Range-2,2400.0,2400.0,2400.0
2026-07-20,Andhra Pradesh,East Godavari,Kovvur APMC,Paddy(Common),MTU-1010,Grade Range-2,2441.0,2441.0,2441.0
2026-07-22,Andhra Pradesh,East Godavari,Kovvur APMC,Paddy(Common),MTU-1010,Grade Range-2,2441.0,2441.0,2441.0
2026-07-23,Andhra Pradesh,Tirupathi,Sullurpet APMC,Paddy(Common),MTU-1010,Local,2380.0,2410.0,2400.0
2026-07-23,Andhra Pradesh,Tirupathi,Venkatagiri APMC,Paddy(Common),MTU-1010,FAQ,2340.0,2400.0,2380.0
2026-07-25,Andhra Pradesh,Tirupathi,Venkatagiri APMC,Paddy(Common),MTU-1010,FAQ,2340.0,2400.0,2370.0
2026-07-23,Andhra Pradesh,East Godavari,Kovvur APMC,Paddy(Common),MTU-1010,Grade Range-2,2441.0,2441.0,2441.0
2026-07-25,Andhra Pradesh,SPSR Nellore,Gudur APMC,Paddy(Common),MTU-1010,Local,2389.0,2460.0,2435.0
2026-07-24,Andhra Pradesh,Tirupathi,Naidupet APMC,Paddy(Common),MTU-1010,Local,2480.0,2520.0,2500.0
2026-07-24,Andhra Pradesh,Tirupathi,Sullurpet APMC,Paddy(Common),MTU-1010,Local,2380.0,2410.0,2400.0
2026-07-26,Andhra Pradesh,SPSR Nellore,Gudur APMC,Paddy(Common),MTU-1010,Local,2369.0,2470.0,2440.0
2026-07-25,Andhra Pradesh,Tirupathi,Sullurpet APMC,Paddy(Common),MTU-1010,Local,2380.0,2410.0,2400.0
2026-07-27,Andhra Pradesh,East Godavari,Kovvur APMC,Paddy(Common),MTU-1010,Grade Range-2,2441.0,2441.0,2441.0
2026-07-27,Andhra Pradesh,Tirupathi,Naidupet APMC,Paddy(Common),MTU-1010,Local,2480.0,2520.0,2500.0
2026-07-27,Andhra Pradesh,Tirupathi,Sullurpet APMC,Paddy(Common),MTU-1010,Local,2380.0,2410.0,2400.0
2026-07-28,Andhra Pradesh,East Godavari,Kovvur APMC,Paddy(Common),MTU-1010,Grade Range-2,2441.0,2441.0,2441.0
2026-07-30,Andhra Pradesh,East Godavari,Kovvur APMC,Paddy(Common),MTU-1010,Grade Range-2,2441.0,2441.0,2441.0
2026-07-30,Andhra Pradesh,Tirupathi,Sullurpet APMC,Paddy(Common),MTU-1010,Local,2400.0,2460.0,2420.0
2026-07-31,Andhra Pradesh,Tirupathi,Sullurpet APMC,Paddy(Common),MTU-1010,Local,2400.0,2430.0,2410.0
2026-08-03,Andhra Pradesh,Tirupathi,Naidupet APMC,Paddy(Common),MTU-1010,Local,2300.0,2420.0,2400.0
2026-08-02,Andhra Pradesh,Tirupathi,Venkatagiri APMC,Paddy(Common),MTU-1010,FAQ,2340.0,2400.0,2370.0
2026-08-04,Andhra Pradesh,Tirupathi,Sullurpet APMC,Paddy(Common),MTU-1010,Local,2400.0,2440.0,2420.0
2026-08-04,Andhra Pradesh,Tirupathi,Venkatagiri APMC,Paddy(Common),MTU-1010,FAQ,2340.0,2400.0,2370.0
2026-08-05,Andhra Pradesh,Tirupathi,Venkatagiri APMC,Paddy(Common),MTU-1010,FAQ,2350.0,2400.0,2370.0
2026-07-30,Andhra Pradesh,Krishna,Malleswaram (HQ-Bantumili) APMC,Paddy(Common),MTU-2077,Grade Range-1,2900.0,3000.0,2950.0
2026-08-04,Andhra Pradesh,Krishna,Malleswaram (HQ-Bantumili) APMC,Paddy(Common),MTU-2077,Grade Range-1,2900.0,3000.0,2950.0
2026-07-16,Andhra Pradesh,SPSR Nellore,Atmakur (SPSR Nellore District) APMC,Paddy(Common),Nellore Sanna,FAQ,2300.0,2400.0,2369.0
2026-07-29,Andhra Pradesh,SPSR Nellore,Atmakur (SPSR Nellore District) APMC,Paddy(Common),Nellore Sanna,FAQ,2300.0,2400.0,2369.0
2026-07-30,Andhra Pradesh,SPSR Nellore,Atmakur (SPSR Nellore District) APMC,Paddy(Common),Nellore Sanna,FAQ,2300.0,2400.0,2369.0
2026-07-31,Andhra Pradesh,SPSR Nellore,Atmakur (SPSR Nellore District) APMC,Paddy(Common),Nellore Sanna,FAQ,2300.0,2400.0,2369.0
2026-08-01,Andhra Pradesh,SPSR Nellore,Atmakur (SPSR Nellore District) APMC,Paddy(Common),Nellore Sanna,FAQ,2300.0,2400.0,2369.0
