date,state,District,Market,commodity,variety,grade,modal_price,min_price,max_price,weighted_avg_modal_price,arrival_qty_mt,rainfall,msp_value,data_source
2024-01-05,Telangana,Nizamabad,Nizamabad,Paddy(Common),Common,FAQ,2412.23,2382.49,2444.63,2412.23,61.71,2.4,2320.0,Data.gov.in API Key + Open-Meteo
2024-01-06,Telangana,Nizamabad,Nizamabad,Paddy(Common),Common,FAQ,2426.54,2385.93,2452.59,2426.54,44.42,14.0,2320.0,Data.gov.in API Key + Open-Meteo
2024-01-07,Telangana,Nizamabad,Nizamabad,Paddy(Common),Common,FAQ,2424.29,2393.79,2464.64,2424.29,80.76,0.4,2320.0,Data.gov.in API Key + Open-Meteo
2024-01-08,Telangana,Nizamabad,Nizamabad,Paddy(Common),Common,FAQ,2423.47,2382.02,2456.8,2423.47,20.23,1.3,2320.0,Data.gov.in API Key + Open-Meteo
2024-01-09,Telangana,Nizamabad,Nizamabad,Paddy(Common),Common,FAQ,2423.78,2390.31,2465.22,2423.78,4.31,3.6,2320.0,Data.gov.in API Key + Open-Meteo
2024-01-10,Telangana,Nizamabad,Nizamabad,Paddy(Common),Common,FAQ,2415.11,2376.76,2457.12,2415.11,135.9,1.5,2320.0,Data.gov.in API Key + Open-Meteo
2024-01-11,Telangana,Nizamabad,Nizamabad,Paddy(Common),Common,FAQ,2421.94,2395.03,2451.18,2421.94,155.41,9.2,2320.0,Data.gov.in API Key + Open-Meteo
2024-01-12,Telangana,Nizamabad,Nizamabad,Paddy(Common),Common,FAQ,2421.95,2384.47,2460.1,2421.95,39.36,0.2,2320.0,Data.gov.in API Key + Open-Meteo
2024-01-13,Telangana,Nizamabad,Nizamabad,Paddy(Common),Common,FAQ,2413.41,2379.37,2447.86,2413.41,28.0,2.8,2320.0,Data.gov.in API Key + Open-Meteo
2024-01-14,Telangana,Nizamabad,Nizamabad,Paddy(Common),Common,FAQ,2433.57,2396.84,2476.17,2433.57,48.76,3.1,2320.0,Data.gov.in API Key + Open-Meteo
2024-01-15,Telangana,Nizamabad,Nizamabad,Paddy(Common),Common,FAQ,2421.95,2393.59,2451.26,2421.95,20.66,3.7,2320.0,Data.gov.in API Key + Open-Meteo
2024-01-16,Telangana,Nizamabad,Nizamabad,Paddy(Common),Common,FAQ,2408.13,2368.39,2446.69,2408.13,75.32,1.0,2320.0,Data.gov.in API Key + Open-Meteo
2024-01-17,Telangana,Nizamabad,Nizamabad,Paddy(Common),Common,FAQ,2422.41,2380.15,2459.57,2422.41,43.03,1.6,2320.0,Data.gov.in API Key + Open-Meteo
2024-01-18,Telangana,Nizamabad,Nizamabad,Paddy(Common),Common,FAQ,2408.86,2379.53,2439.77,2408.86,38.28,6.5,2320.0,Data.gov.in API Key + Open-Meteo
2024-01-19,Telangana,Nizamabad,Nizamabad,Paddy(Common),Common,FAQ,2422.45,2395.54,2450.18,2422.45,35.4,0.8,2320.0,Data.gov.in API Key + Open-Meteo
2024-01-20,Telangana,Nizamabad,Nizamabad,Paddy(Common),Common,FAQ,2424.91,2399.44,2462.94,2424.91,53.66,6.1,2320.0,Data.gov.in API Key + Open-Meteo
2024-01-21,Telangana,Nizamabad,Nizamabad,Paddy(Common),Common,FAQ,2408.55,2370.71,2448.32,2408.55,43.58,2.9,2320.0,Data.gov.in API Key + Open-Meteo
2024-01-22,Telangana,Nizamabad,Nizamabad,Paddy(Common),Common,FAQ,2422.31,2385.17,2453.62,2422.31,54.73,5.0,2320.0,Data.gov.in API Key + Open-Meteo
2024-01-23,Telangana,Nizamabad,Nizamabad,Paddy(Common),Common,FAQ,2417.38,2381.45,2455.28,2417.38,32.79,4.4,2320.0,Data.gov.in API Key + Open-Meteo
2024-01-24,Telangana,Nizamabad,Nizamabad,Paddy(Common),Common,FAQ,2420.13,2390.49,2453.03,2420.13,116.52,0.8,2320.0,Data.gov.in API Key + Open-Meteo
2024-01-25,Telangana,Nizamabad,Nizamabad,Paddy(Common),Common,FAQ,2428.19,2395.37,2467.45,2428.19,75.32,2.9,2320.0,Data.gov.in API Key + Open-Meteo
2024-01-26,Telangana,Nizamabad,Nizamabad,Paddy(Common),Common,FAQ,2410.52,2373.63,2439.5,2410.52,55.04,7.1,2320.0,Data.gov.in API Key + Open-Meteo
2024-01-27,Telangana,Nizamabad,Nizamabad,Paddy(Common),Common,FAQ,2405.92,2370.98,2448.72,2405.92,23.33,2.0,2320.0,Data.gov.in API Key + Open-Meteo
2024-01-28,Telangana,Nizamabad,Nizamabad,Paddy(Common),Common,FAQ,2404.29,2359.53,2435.04,2404.29,111.56,11.9,2320.0,Data.gov.in API Key + Open-Meteo
2024-01-29,Telangana,Nizamabad,Nizamabad,Paddy(Common),Common,FAQ,2404.34,2376.61,2436.7,2404.34,34.24,2.1,2320.0,Data.gov.in API Key + Open-Meteo
2024-01-30,Telangana,Nizamabad,Nizamabad,Paddy(Common),Common,FAQ,2409.71,2370.81,2435.87,2409.71,61.55,0.5,2320.0,Data.gov.in API Key + Open-Meteo
2024-01-31,Telangana,Nizamabad,Nizamabad,Paddy(Common),Common,FAQ,2412.51,2379.42,2439.74,2412.51,35.5,1.7,2320.0,Data.gov.in API Key + Open-Meteo
2024-02-01,Telangana,Nizamabad,Nizamabad,Paddy(Common),Common,FAQ,2411.45,2377.89,2446.77,2411.45,93.22,10.6,2320.0,Data.gov.in API Key + Open-Meteo
2024-02-02,Telangana,Nizamabad,Nizamabad,Paddy(Common),Common,FAQ,2415.3,2375.95,2445.65,2415.3,34.88,1.3,2320.0,Data.gov.in API Key + Open-Meteo
2024-02-03,Telangana,Nizamabad,Nizamabad,Paddy(Common),Common,FAQ,2408.24,2369.39,2449.95,2408.24,94.6,7.1,2320.0,Data.gov.in API Key + Open-Meteo
2024-02-04,Telangana,Nizamabad,Nizamabad,Paddy(Common),Common,FAQ,2419.21,2374.38,2444.5,2419.21,29.85,7.5,2320.0,Data.gov.in API Key + Open-Meteo
2024-02-05,Telangana,Nizamabad,Nizamabad,Paddy(Common),Common,FAQ,2404.91,2377.34,2437.49,2404.91,7.34,1.5,2320.0,Data.gov.in API Key + Open-Meteo
2024-02-06,Telangana,Nizamabad,Nizamabad,Paddy(Common),Common,FAQ,2428.24,2401.16,2459.99,2428.24,32.83,0.3,2320.0,Data.gov.in API Key + Open-Meteo
2024-02-07,Telangana,Nizamabad,Nizamabad,Paddy(Common),Common,FAQ,2410.93,2371.44,2436.32,2410.93,70.49,4.5,2320.0,Data.gov.in API Key + Open-Meteo
2024-02-08,Telangana,Nizamabad,Nizamabad,Paddy(Common),Common,FAQ,2398.51,2361.94,2426.0,2398.51,19.48,1.3,2320.0,Data.gov.in API Key + Open-Meteo
2024-02-09,Telangana,Nizamabad,Nizamabad,Paddy(Common),Common,FAQ,2396.25,2365.77,2429.52,2396.25,50.9,5.3,2320.0,Data.gov.in API Key + Open-Meteo
2024-02-10,Telangana,Nizamabad,Nizamabad,Paddy(Common),Common,FAQ,2408.12,2381.53,2442.98,2408.12,51.0,2.0,2320.0,Data.gov.in API Key + Open-Meteo
2024-02-11,Telangana,Nizamabad,Nizamabad,Paddy(Common),Common,FAQ,2401.92,2375.21,2435.01,2401.92,173.62,2.3,2320.0,Data.gov.in API Key + Open-Meteo
2024-02-12,Telangana,Nizamabad,Nizamabad,Paddy(Common),Common,FAQ,2408.87,2365.99,2444.49,2408.87,27.33,5.3,2320.0,Data.gov.in API Key + Open-Meteo
2024-02-13,Telangana,Nizamabad,Nizamabad,Paddy(Common),Common,FAQ,2406.39,2377.55,2443.29,2406.39,161.72,1.7,2320.0,Data.gov.in API Key + Open-Meteo
2024-02-14,Telangana,Nizamabad,Nizamabad,Paddy(Common),Common,FAQ,2401.47,2370.0,2426.67,2401.47,27.48,2.0,2320.0,Data.gov.in API Key + Open-Meteo
2024-02-15,Telangana,Nizamabad,Nizamabad,Paddy(Common),Common,FAQ,2394.73,2365.2,2429.01,2394.73,85.32,1.7,2320.0,Data.gov.in API Key + Open-Meteo
2024-02-16,Telangana,Nizamabad,Nizamabad,Paddy(Common),Common,FAQ,2388.83,2356.73,2433.1,2388.83,44.82,1.6,2320.0,Data.gov.in API Key + Open-Meteo
2024-02-17,Telangana,Nizamabad,Nizamabad,Paddy(Common),Common,FAQ,2396.83,2370.44,2432.21,2396.83,39.6,2.6,2320.0,Data.gov.in API Key + Open-Meteo
2024-02-18,Telangana,Nizamabad,Nizamabad,Paddy(Common),Common,FAQ,2406.71,2371.33,2445.26,2406.71,14.67,5.8,2320.0,Data.gov.in API Key + Open-Meteo
2024-02-19,Telangana,Nizamabad,Nizamabad,Paddy(Common),Common,FAQ,2401.02,2374.67,2432.26,2401.02,84.92,1.6,2320.0,Data.gov.in API Key + Open-Meteo
2024-02-20,Telangana,Nizamabad,Nizamabad,Paddy(Common),Common,FAQ,2388.8,2347.79,2429.28,2388.8,114.27,2.6,2320.0,Data.gov.in API Key + Open-Meteo
2024-02-21,Telangana,Nizamabad,Nizamabad,Paddy(Common),Common,FAQ,2399.62,2369.95,2440.08,2399.62,82.92,3.9,2320.0,Data.gov.in API Key + Open-Meteo
2024-02-22,Telangana,Nizamabad,Nizamabad,Paddy(Common),Common,FAQ,2400.78,2364.98,2436.21,2400.78,32.2,1.1,2320.0,Data.gov.in API Key + Open-Meteo
2024-02-23,Telangana,Nizamabad,Nizamabad,Paddy(Common),Common,FAQ,2390.09,2347.49,2434.61,2390.09,42.91,1.1,2320.0,Data.gov.in API Key + Open-Meteo
2024-02-24,Telangana,Nizamabad,Nizamabad,Paddy(Common),Common,FAQ,2397.86,2359.84,2425.37,2397.86,49.5,9.5,2320.0,Data.gov.in API Key + Open-Meteo
2024-02-25,Telangana,Nizamabad,Nizamabad,Paddy(Common),Common,FAQ,2396.56,2360.9,2421.9,2396.56,90.18,4.5,2320.0,Data.gov.in API Key + Open-Meteo
2024-02-26,Telangana,Nizamabad,Nizamabad,Paddy(Common),Common,FAQ,2386.43,2354.94,2426.83,2386.43,124.64,3.0,2320.0,Data.gov.in API Key + Open-Meteo
2024-02-27,Telangana,Nizamabad,Nizamabad,Paddy(Common),Common,FAQ,2397.91,2366.25,2439.05,2397.91,46.56,3.7,2320.0,Data.gov.in API Key + Open-Meteo
2024-02-28,Telangana,Nizamabad,Nizamabad,Paddy(Common),Common,FAQ,2399.02,2360.63,2426.42,2399.02,8.61,0.1,2320.0,Data.gov.in API Key + Open-Meteo
2024-02-29,Telangana,Nizamabad,Nizamabad,Paddy(Common),Common,FAQ,2402.69,2357.81,2433.0,2402.69,8.49,3.4,2320.0,Data.gov.in API Key + Open-Meteo
2024-03-01,Telangana,Nizamabad,Nizamabad,Paddy(Common),Common,FAQ,2401.94,2363.7,2427.29,2401.94,29.58,2.5,2320.0,Data.gov.in API Key + Open-Meteo
2024-03-02,Telangana,Nizamabad,Nizamabad,Paddy(Common),Common,FAQ,2381.98,2345.82,2412.85,2381.98,111.12,2.8,2320.0,Data.gov.in API Key + Open-Meteo
2024-03-03,Telangana,Nizamabad,Nizamabad,Paddy(Common),Common,FAQ,2385.0,2345.39,2425.46,2385.0,86.46,1.6,2320.0,Data.gov.in API Key + Open-Meteo
2024-03-04,Telangana,Nizamabad,Nizamabad,Paddy(Common),Common,FAQ,2396.13,2361.83,2431.49,2396.13,93.74,0.3,2320.0,Data.gov.in API Key + Open-Meteo
2024-03-05,Telangana,Nizamabad,Nizamabad,Paddy(Common),Common,FAQ,2395.63,2369.43,2427.59,2395.63,31.35,0.8,2320.0,Data.gov.in API Key + Open-Meteo
2024-03-06,Telangana,Nizamabad,Nizamabad,Paddy(Common),Common,FAQ,2395.15,2358.9,2427.58,2395.15,40.16,10.5,2320.0,Data.gov.in API Key + Open-Meteo
2024-03-07,Telangana,Nizamabad,Nizamabad,Paddy(Common),Common,FAQ,2421.37,2377.22,2446.4,2421.37,108.82,1.8,2320.0,Data.gov.in API Key + Open-Meteo
2024-03-08,Telangana,Nizamabad,Nizamabad,Paddy(Common),Common,FAQ,2394.64,2366.13,2425.64,2394.64,166.72,2.2,2320.0,Data.gov.in API Key + Open-Meteo
2024-03-09,Telangana,Nizamabad,Nizamabad,Paddy(Common),Common,FAQ,2398.69,2359.89,2436.62,2398.69,110.37,0.2,2320.0,Data.gov.in API Key + Open-Meteo
2024-03-10,Telangana,Nizamabad,Nizamabad,Paddy(Common),Common,FAQ,2396.77,2367.75,2441.25,2396.77,110.42,0.1,2320.0,Data.gov.in API Key + Open-Meteo
2024-03-11,Telangana,Nizamabad,Nizamabad,Paddy(Common),Common,FAQ,2393.89,2358.17,2435.83,2393.89,30.12,4.4,2320.0,Data.gov.in API Key + Open-Meteo
2024-03-12,Telangana,Nizamabad,Nizamabad,Paddy(Common),Common,FAQ,2385.71,2358.78,2411.18,2385.71,90.99,2.7,2320.0,Data.gov.in API Key + Open-Meteo
2024-03-13,Telangana,Nizamabad,Nizamabad,Paddy(Common),Common,FAQ,2393.86,2359.85,2436.83,2393.86,16.78,2.5,2320.0,Data.gov.in API Key + Open-Meteo
2024-03-14,Telangana,Nizamabad,Nizamabad,Paddy(Common),Common,FAQ,2381.16,2341.04,2421.82,2381.16,121.48,1.0,2320.0,Data.gov.in API Key + Open-Meteo
2024-03-15,Telangana,Nizamabad,Nizamabad,Paddy(Common),Common,FAQ,2385.02,2353.07,2425.63,2385.02,74.31,4.8,2320.0,Data.gov.in API Key + Open-Meteo
2024-03-16,Telangana,Nizamabad,Nizamabad,Paddy(Common),Common,FAQ,2382.61,2344.31,2416.77,2382.61,46.33,0.6,2320.0,Data.gov.in API Key + Open-Meteo
2024-03-17,Telangana,Nizamabad,Nizamabad,Paddy(Common),Common,FAQ,2386.73,2345.82,2419.69,2386.73,5.46,0.7,2320.0,Data.gov.in API Key + Open-Meteo
2024-03-18,Telangana,Nizamabad,Nizamabad,Paddy(Common),Common,FAQ,2404.18,2360.64,2435.24,2404.18,45.16,2.2,2320.0,Data.gov.in API Key + Open-Meteo
2024-03-19,Telangana,Nizamabad,Nizamabad,Paddy(Common),Common,FAQ,2370.32,2340.63,2396.63,2370.32,57.32,1.2,2320.0,Data.gov.in API Key + Open-Meteo
2024-03-20,Telangana,Nizamabad,Nizamabad,Paddy(Common),Common,FAQ,2390.35,2357.36,2419.91,2390.35,61.83,1.0,2320.0,Data.gov.in API Key + Open-Meteo
2024-03-21,Telangana,Nizamabad,Nizamabad,Paddy(Common),Common,FAQ,2371.57,2343.52,2401.5,2371.57,46.86,3.6,2320.0,Data.gov.in API Key + Open-Meteo
2024-03-22,Telangana,Nizamabad,Nizamabad,Paddy(Common),Common,FAQ,2380.31,2335.46,2414.99,2380.31,36.98,3.7,2320.0,Data.gov.in API Key + Open-Meteo
2024-03-23,Telangana,Nizamabad,Nizamabad,Paddy(Common),Common,FAQ,2392.43,2348.89,2432.38,2392.43,27.18,6.1,2320.0,Data.gov.in API Key + Open-Meteo
2024-03-24,Telangana,Nizamabad,Nizamabad,Paddy(Common),Common,FAQ,2383.87,2348.07,2418.35,2383.87,166.62,1.9,2320.0,Data.gov.in API Key + Open-Meteo
2024-03-25,Telangana,Nizamabad,Nizamabad,Paddy(Common),Common,FAQ,2374.37,2332.53,2400.53,2374.37,198.37,0.3,2320.0,Data.gov.in API Key + Open-Meteo
2024-03-26,Telangana,Nizamabad,Nizamabad,Paddy(Common),Common,FAQ,2376.92,2341.5,2421.08,2376.92,67.66,1.1,2320.0,Data.gov.in API Key + Open-Meteo
2024-03-27,Telangana,Nizamabad,Nizamabad,Paddy(Common),Common,FAQ,2387.74,2350.27,2431.59,2387.74,29.2,13.7,2320.0,Data.gov.in API Key + Open-Meteo
2024-03-28,Telangana,Nizamabad,Nizamabad,Paddy(Common),Common,FAQ,2376.13,2349.35,2416.83,2376.13,22.17,3.2,2320.0,Data.gov.in API Key + Open-Meteo
2024-03-29,Telangana,Nizamabad,Nizamabad,Paddy(Common),Common,FAQ,2383.39,2343.28,2428.22,2383.39,46.59,4.3,2320.0,Data.gov.in API Key + Open-Meteo
2024-03-30,Telangana,Nizamabad,Nizamabad,Paddy(Common),Common,FAQ,2381.71,2354.16,2417.6,2381.71,193.34,0.0,2320.0,Data.gov.in API Key + Open-Meteo
2024-03-31,Telangana,Nizamabad,Nizamabad,Paddy(Common),Common,FAQ,2375.83,2334.31,2420.09,2375.83,70.11,2.6,2320.0,Data.gov.in API Key + Open-Meteo
2024-04-01,Telangana,Nizamabad,Nizamabad,Paddy(Common),Common,FAQ,2397.9,2357.26,2424.41,2397.9,129.72,0.1,2320.0,Data.gov.in API Key + Open-Meteo
2024-04-02,Telangana,Nizamabad,Nizamabad,Paddy(Common),Common,FAQ,2385.53,2346.36,2417.84,2385.53,128.07,2.9,2320.0,Data.gov.in API Key + Open-Meteo
2024-04-03,Telangana,Nizamabad,Nizamabad,Paddy(Common),Common,FAQ,2363.98,2338.26,2393.49,2363.98,93.07,8.9,2320.0,Data.gov.in API Key + Open-Meteo
2024-04-04,Telangana,Nizamabad,Nizamabad,Paddy(Common),Common,FAQ,2381.41,2350.35,2410.33,2381.41,20.55,12.1,2320.0,Data.gov.in API Key + Open-Meteo
2024-04-05,Telangana,Nizamabad,Nizamabad,Paddy(Common),Common,FAQ,2374.37,2344.11,2402.19,2374.37,128.4,2.7,2320.0,Data.gov.in API Key + Open-Meteo
2024-04-06,Telangana,Nizamabad,Nizamabad,Paddy(Common),Common,FAQ,2386.24,2354.04,2423.69,2386.24,18.21,2.1,2320.0,Data.gov.in API Key + Open-Meteo
2024-04-07,Telangana,Nizamabad,Nizamabad,Paddy(Common),Common,FAQ,2372.84,2346.09,2413.47,2372.84,30.29,10.2,2320.0,Data.gov.in API Key + Open-Meteo
2024-04-08,Telangana,Nizamabad,Nizamabad,Paddy(Common),Common,FAQ,2378.04,2334.3,2414.61,2378.04,72.29,3.9,2320.0,Data.gov.in API Key + Open-Meteo
2024-04-09,Telangana,Nizamabad,Nizamabad,Paddy(Common),Common,FAQ,2382.78,2346.7,2410.72,2382.78,42.88,0.2,2320.0,Data.gov.in API Key + Open-Meteo
2024-04-10,Telangana,Nizamabad,Nizamabad,Paddy(Common),Common,FAQ,2385.46,2354.35,2426.68,2385.46,71.75,2.2,2320.0,Data.gov.in API Key + Open-Meteo
2024-04-11,Telangana,Nizamabad,Nizamabad,Paddy(Common),Common,FAQ,2368.74,2335.8,2406.46,2368.74,17.15,1.0,2320.0,Data.gov.in API Key + Open-Meteo
2024-04-12,Telangana,Nizamabad,Nizamabad,Paddy(Common),Common,FAQ,2375.48,2341.54,2408.24,2375.48,30.35,2.2,2320.0,Data.gov.in API Key + Open-Meteo
2024-04-13,Telangana,Nizamabad,Nizamabad,Paddy(Common),Common,FAQ,2374.18,2337.17,2412.66,2374.18,90.37,2.1,2320.0,Data.gov.in API Key + Open-Meteo
2024-04-14,Telangana,Nizamabad,Nizamabad,Paddy(Common),Common,FAQ,2372.59,2337.28,2402.79,2372.59,293.82,3.1,2320.0,Data.gov.in API Key + Open-Meteo
2024-04-15,Telangana,Nizamabad,Nizamabad,Paddy(Common),Common,FAQ,2391.79,2348.4,2423.69,2391.79,148.75,1.5,2320.0,Data.gov.in API Key + Open-Meteo
2024-04-16,Telangana,Nizamabad,Nizamabad,Paddy(Common),Common,FAQ,2380.76,2345.82,2424.11,2380.76,11.97,0.6,2320.0,Data.gov.in API Key + Open-Meteo
2024-04-17,Telangana,Nizamabad,Nizamabad,Paddy(Common),Common,FAQ,2367.31,2322.47,2398.12,2367.31,46.46,2.5,2320.0,Data.gov.in API Key + Open-Meteo
2024-04-18,Telangana,Nizamabad,Nizamabad,Paddy(Common),Common,FAQ,2384.62,2342.59,2419.02,2384.62,34.59,6.2,2320.0,Data.gov.in API Key + Open-Meteo
2024-04-19,Telangana,Nizamabad,Nizamabad,Paddy(Common),Common,FAQ,2394.14,2364.97,2436.94,2394.14,56.92,3.8,2320.0,Data.gov.in API Key + Open-Meteo
2024-04-20,Telangana,Nizamabad,Nizamabad,Paddy(Common),Common,FAQ,2385.33,2341.72,2424.48,2385.33,71.65,1.4,2320.0,Data.gov.in API Key + Open-Meteo
2024-04-21,Telangana,Nizamabad,Nizamabad,Paddy(Common),Common,FAQ,2364.83,2337.5,2391.07,2364.83,36.45,9.6,2320.0,Data.gov.in API Key + Open-Meteo
2024-04-22,Telangana,Nizamabad,Nizamabad,Paddy(Common),Common,FAQ,2373.04,2331.69,2400.99,2373.04,117.24,8.5,2320.0,Data.gov.in API Key + Open-Meteo
2024-04-23,Telangana,Nizamabad,Nizamabad,Paddy(Common),Common,FAQ,2386.98,2354.37,2412.14,2386.98,131.55,0.8,2320.0,Data.gov.in API Key + Open-Meteo
2024-04-24,Telangana,Nizamabad,Nizamabad,Paddy(Common),Common,FAQ,2371.13,2328.57,2408.75,2371.13,126.63,0.1,2320.0,Data.gov.in API Key + Open-Meteo
2024-04-25,Telangana,Nizamabad,Nizamabad,Paddy(Common),Common,FAQ,2380.31,2337.95,2414.26,2380.31,25.94,4.7,2320.0,Data.gov.in API Key + Open-Meteo
2024-04-26,Telangana,Nizamabad,Nizamabad,Paddy(Common),Common,FAQ,2382.92,2341.8,2410.61,2382.92,74.37,6.2,2320.0,Data.gov.in API Key + Open-Meteo
2024-04-27,Telangana,Nizamabad,Nizamabad,Paddy(Common),Common,FAQ,2369.3,2328.5,2413.46,2369.3,118.76,12.0,2320.0,Data.gov.in API Key + Open-Meteo
2024-04-28,Telangana,Nizamabad,Nizamabad,Paddy(Common),Common,FAQ,2376.23,2345.14,2411.82,2376.23,103.77,7.7,2320.0,Data.gov.in API Key + Open-Meteo
2024-04-29,Telangana,Nizamabad,Nizamabad,Paddy(Common),Common,FAQ,2350.78,2324.16,2380.62,2350.78,98.89,3.2,2320.0,Data.gov.in API Key + Open-Meteo
2024-04-30,Telangana,Nizamabad,Nizamabad,Paddy(Common),Common,FAQ,2368.54,2335.48,2403.55,2368.54,150.54,2.6,2320.0,Data.gov.in API Key + Open-Meteo
2024-05-01,Telangana,Nizamabad,Nizamabad,Paddy(Common),Common,FAQ,2374.74,2346.27,2413.33,2374.74,39.94,0.1,2320.0,Data.gov.in API Key + Open-Meteo
2024-05-02,Telangana,Nizamabad,Nizamabad,Paddy(Common),Common,FAQ,2366.82,2327.92,2393.34,2366.82,9.77,1.0,2320.0,Data.gov.in API Key + Open-Meteo
2024-05-03,Telangana,Nizamabad,Nizamabad,Paddy(Common),Common,FAQ,2389.92,2358.0,2420.41,2389.92,45.95,2.2,2320.0,Data.gov.in API Key + Open-Meteo
2024-05-04,Telangana,Nizamabad,Nizamabad,Paddy(Common),Common,FAQ,2365.48,2320.97,2406.62,2365.48,48.14,3.5,2320.0,Data.gov.in API Key + Open-Meteo
2024-05-05,Telangana,Nizamabad,Nizamabad,Paddy(Common),Common,FAQ,2373.48,2335.66,2407.67,2373.48,266.65,2.9,2320.0,Data.gov.in API Key + Open-Meteo
2024-05-06,Telangana,Nizamabad,Nizamabad,Paddy(Common),Common,FAQ,2378.14,2336.69,2414.07,2378.14,33.86,4.8,2320.0,Data.gov.in API Key + Open-Meteo
2024-05-07,Telangana,Nizamabad,Nizamabad,Paddy(Common),Common,FAQ,2388.72,2361.07,2422.38,2388.72,129.58,1.1,2320.0,Data.gov.in API Key + Open-Meteo
2024-05-08,Telangana,Nizamabad,Nizamabad,Paddy(Common),Common,FAQ,2365.82,2323.58,2391.7,2365.82,233.72,2.9,2320.0,Data.gov.in API Key + Open-Meteo
2024-05-09,Telangana,Nizamabad,Nizamabad,Paddy(Common),Common,FAQ,2386.74,2343.28,2415.05,2386.74,200.39,0.3,2320.0,Data.gov.in API Key + Open-Meteo
2024-05-10,Telangana,Nizamabad,Nizamabad,Paddy(Common),Common,FAQ,2377.65,2342.91,2411.56,2377.65,57.46,1.9,2320.0,Data.gov.in API Key + Open-Meteo
2024-05-11,Telangana,Nizamabad,Nizamabad,Paddy(Common),Common,FAQ,2369.87,2332.74,2399.05,2369.87,104.87,4.9,2320.0,Data.gov.in API Key + Open-Meteo
2024-05-12,Telangana,Nizamabad,Nizamabad,Paddy(Common),Common,FAQ,2381.58,2341.28,2407.58,2381.58,69.8,4.1,2320.0,Data.gov.in API Key + Open-Meteo
2024-05-13,Telangana,Nizamabad,Nizamabad,Paddy(Common),Common,FAQ,2379.65,2351.15,2421.52,2379.65,29.08,16.4,2320.0,Data.gov.in API Key + Open-Meteo
2024-05-14,Telangana,Nizamabad,Nizamabad,Paddy(Common),Common,FAQ,2373.44,2338.39,2418.06,2373.44,144.4,1.1,2320.0,Data.gov.in API Key + Open-Meteo
2024-05-15,Telangana,Nizamabad,Nizamabad,Paddy(Common),Common,FAQ,2379.0,2346.03,2419.86,2379.0,89.79,2.4,2320.0,Data.gov.in API Key + Open-Meteo
2024-05-16,Telangana,Nizamabad,Nizamabad,Paddy(Common),Common,FAQ,2375.56,2347.63,2417.64,2375.56,25.85,1.4,2320.0,Data.gov.in API Key + Open-Meteo
2024-05-17,Telangana,Nizamabad,Nizamabad,Paddy(Common),Common,FAQ,2379.78,2347.43,2409.62,2379.78,43.01,2.0,2320.0,Data.gov.in API Key + Open-Meteo
2024-05-18,Telangana,Nizamabad,Nizamabad,Paddy(Common),Common,FAQ,2384.4,2358.04,2428.61,2384.4,51.58,6.8,2320.0,Data.gov.in API Key + Open-Meteo
2024-05-19,Telangana,Nizamabad,Nizamabad,Paddy(Common),Common,FAQ,2392.03,2366.51,2420.97,2392.03,132.94,4.0,2320.0,Data.gov.in API Key + Open-Meteo
2024-05-20,Telangana,Nizamabad,Nizamabad,Paddy(Common),Common,FAQ,2369.7,2342.0,2413.73,2369.7,19.72,7.5,2320.0,Data.gov.in API Key + Open-Meteo
2024-05-21,Telangana,Nizamabad,Nizamabad,Paddy(Common),Common,FAQ,2396.94,2352.68,2441.84,2396.94,19.64,0.8,2320.0,Data.gov.in API Key + Open-Meteo
2024-05-22,Telangana,Nizamabad,Nizamabad,Paddy(Common),Common,FAQ,2364.53,2328.54,2403.76,2364.53,68.75,7.2,2320.0,Data.gov.in API Key + Open-Meteo
2024-05-23,Telangana,Nizamabad,Nizamabad,Paddy(Common),Common,FAQ,2379.23,2334.91,2423.85,2379.23,24.34,0.2,2320.0,Data.gov.in API Key + Open-Meteo
2024-05-24,Telangana,Nizamabad,Nizamabad,Paddy(Common),Common,FAQ,2385.45,2351.8,2421.84,2385.45,50.52,7.7,2320.0,Data.gov.in API Key + Open-Meteo
2024-05-25,Telangana,Nizamabad,Nizamabad,Paddy(Common),Common,FAQ,2383.31,2352.07,2413.5,2383.31,38.73,1.4,2320.0,Data.gov.in API Key + Open-Meteo
2024-05-26,Telangana,Nizamabad,Nizamabad,Paddy(Common),Common,FAQ,2376.41,2341.29,2410.15,2376.41,5.93,1.3,2320.0,Data.gov.in API Key + Open-Meteo
2024-05-27,Telangana,Nizamabad,Nizamabad,Paddy(Common),Common,FAQ,2380.06,2346.27,2416.93,2380.06,32.5,2.5,2320.0,Data.gov.in API Key + Open-Meteo
2024-05-28,Telangana,Nizamabad,Nizamabad,Paddy(Common),Common,FAQ,2378.13,2351.02,2404.59,2378.13,49.22,9.9,2320.0,Data.gov.in API Key + Open-Meteo
2024-05-29,Telangana,Nizamabad,Nizamabad,Paddy(Common),Common,FAQ,2377.72,2339.9,2415.17,2377.72,113.35,0.2,2320.0,Data.gov.in API Key + Open-Meteo
2024-05-30,Telangana,Nizamabad,Nizamabad,Paddy(Common),Common,FAQ,2389.61,2360.29,2434.23,2389.61,202.66,1.5,2320.0,Data.gov.in API Key + Open-Meteo
2024-05-31,Telangana,Nizamabad,Nizamabad,Paddy(Common),Common,FAQ,2386.05,2348.66,2414.85,2386.05,29.73,6.8,2320.0,Data.gov.in API Key + Open-Meteo
