date,state,District,Market,commodity,variety,grade,min_price,max_price,modal_price,weighted_avg_modal_price,day_of_week,month,week_of_year,arrival_qty_mt,arrival_lag_1,arrival_3d_mean,arrival_7d_mean,arrival_30d_mean,arrival_change_pct,is_likely_non_trading_day,rainfall,temp_max,temp_min,humidity,temp_avg,rainfall_1d,rainfall_3d,rainfall_7d,rainfall_14d,rainfall_30d,heavy_rain_days_7d,very_heavy_rain_days_7d,heavy_rain_flag,consecutive_dry_days,dry_spell_5d,dry_spell_flag,heat_stress_days_7d,cold_stress_days_7d,temp_diurnal,temp_diurnal_7d_mean,high_humidity_days_7d,rainfall_anomaly_7d,rainfall_zscore_7d,temp_max_zscore_7d,season_year,season_rainfall_cum,is_procurement_active,msp_value,msp_announced,msp_changed,procurement_started,procurement_ended,spread,log_spread,target_modal_price,target_min_price,target_max_price,target_spread,target_log_spread,target_return,target_min_return,target_max_return,lag_1,lag_3,lag_7,lag_14,min_price_lag_1,min_price_rolling_mean_7,max_price_lag_1,max_price_rolling_mean_7,spread_lag_1,spread_rolling_mean_7,spread_rolling_std_7,log_spread_lag_1,ret_1,ret_3,ret_7,ret_14,rolling_mean_3,rolling_mean_7,rolling_mean_14,rolling_mean_30,rolling_std_3,rolling_std_7,rolling_std_14,rolling_std_30,ratio_ma7,ratio_ma14,ratio_ma30,seasonal_ma_7,seasonal_ma_30,seasonal_trend,is_harvest_season,is_monsoon_season,non_trading_lag1_interaction,rain_arrival_interaction,rain_harvest_interaction,heat_monsoon_interaction
2025-11-14,Andhra Pradesh,Nellore,Rapur,Paddy(Common),,,2370.0,2500.0,2460.0,2450.0,4,11,46,4569.2,1285.6999999999998,2921.146666666666,2268.7275,2268.7275,-0.745684931777812,0,0.0,30.5,19.5,60.0,25.0,0.0,0.2,0.5,0.5,0.5,0.0,0.0,0,4,0,0,0.0,0.0,11.0,9.2,0.0,0.11428571428571427,0.612938458137475,0.40346213528357805,2025,0.5,1,2320.0,0,0,0,0,130.0,4.875197323201151,2450.0,2370.0,2500.0,130.0,4.875197323201151,0.0,0.0,0.0,2450.0,2450.0,,,2370.0,2370.0,2500.0,2500.0,130.0,130.0,0.0,4.875197323201151,0.0,0.0,,,2450.0,2450.0,2450.0,,0.0,0.0,0.0,0.0,0.9999999959183673,0.9999999959183673,,2450.0,0.0,,1,0,0.0,0.0,0.5,0.0
2025-11-14,Andhra Pradesh,Krishna,Tiruvuru,Paddy(Common),Sona,Local,2500.0,2500.0,2500.0,2500.0,4,11,46,4569.2,1285.6999999999998,2921.146666666666,1389.9328571428573,1148.7384615384615,-0.745684931777812,0,0.0,30.5,19.5,60.0,25.0,0.0,0.2,0.7,34.9,34.9,0.0,0.0,0,8,1,0,0.0,0.0,11.0,9.228571428571428,0.0,-13.614285714285714,-0.7973416811846649,0.40346213528357805,2025,34.9,1,2320.0,0,0,0,0,0.0,0.0,2500.0,2500.0,2500.0,0.0,0.0,0.0,0.0,0.0,2350.0,2400.0,2400.0,,2350.0,2385.714285714286,2350.0,2385.714285714286,0.0,0.0,0.0,0.0,0.06382978696242643,0.04166666649305555,0.04166666649305555,,2366.6666666666665,2385.714285714286,2484.6153846153848,2484.6153846153848,28.867513459481575,24.39750182371199,116.66300360549785,116.66300360549785,1.0479041872243535,1.006191946414707,1.006191946414707,2385.714285714286,2484.6153846153848,0.0,1,0,0.0,0.0,0.7,0.0
2025-11-15,Andhra Pradesh,East Godavari,Jaggampet,Paddy(Common),,,2369.0,2379.0,2379.0,2377.0,5,11,46,403.3,4569.2,3636.813333333333,1949.1585714285716,1607.923,2.553861709574551,0,0.0,30.9,19.3,63.0,25.1,0.0,0.1,0.5,29.0,29.0,0.0,0.0,0,9,1,0,0.0,0.0,11.599999999999998,9.5,0.0,-12.214285714285714,-0.8150315468503825,-1.1655572797080982,2025,29.0,1,2320.0,0,0,0,0,10.0,2.3978952727983707,2377.0,2369.0,2379.0,10.0,2.3978952727983707,0.0,0.0,0.0,2377.0,2377.0,2397.0,,2369.0,2374.714285714286,2379.0,2384.714285714286,10.0,10.0,0.0,2.3978952727983707,0.0,0.0,-0.008343763002320554,,2377.0,2382.714285714286,2387.0,2387.0,0.0,9.759000729484873,10.540925533894585,10.540925533894585,0.9976017704999025,0.9958106368001229,0.9958106368001229,2382.714285714286,2387.0,0.0,1,0,0.0,0.0,0.5,0.0
2025-11-15,Andhra Pradesh,Alluri Sitharama Raju,Rampachodvaram,Paddy(Common),,,2370.0,2370.0,2370.0,2370.0,5,11,46,403.3,4569.2,3636.813333333333,3636.813333333333,3636.813333333333,2.553861709574551,0,0.0,30.9,19.3,63.0,25.1,0.0,0.1,0.1,0.1,0.1,0.0,0.0,0,3,0,0,0.0,0.0,11.599999999999998,9.966666666666667,0.0,0.020000000000000004,0.4471136178556388,-0.9113105126134468,2025,0.1,1,2320.0,0,0,0,0,0.0,0.0,2370.0,2370.0,2370.0,0.0,0.0,0.0,0.0,0.0,2370.0,2360.0,,,2370.0,2366.6666666666665,2370.0,2366.6666666666665,0.0,0.0,0.0,0.0,0.0,0.0042372881176386094,,,2366.6666666666665,2366.6666666666665,2366.6666666666665,,5.77350269189629,5.77350269189629,5.77350269189629,0.0,1.001408446472922,1.001408446472922,,2366.6666666666665,0.0,,1,0,0.0,0.0,0.1,0.0
2025-11-15,Andhra Pradesh,Nellore,Rapur,Paddy(Common),,,2370.0,2500.0,2460.0,2450.0,5,11,46,403.3,4569.2,3636.813333333333,2728.822,2728.822,2.553861709574551,0,0.0,30.9,19.3,63.0,25.1,0.0,0.1,0.5,0.5,0.5,0.0,0.0,0,5,1,0,0.0,0.0,11.599999999999998,9.559999999999999,0.0,0.11428571428571427,0.612938458137475,-1.1655572797080982,2025,0.5,1,2320.0,0,0,0,0,130.0,4.875197323201151,2450.0,2370.0,2500.0,130.0,4.875197323201151,0.0,0.0,0.0,2450.0,2450.0,,,2370.0,2370.0,2500.0,2500.0,130.0,130.0,0.0,4.875197323201151,0.0,0.0,,,2450.0,2450.0,2450.0,2450.0,0.0,0.0,0.0,0.0,0.9999999959183673,0.9999999959183673,0.9999999959183673,2450.0,2450.0,0.0,1,0,0.0,0.0,0.5,0.0
2025-11-15,Andhra Pradesh,Krishna,Tiruvuru,Paddy(Common),,,2500.0,2500.0,2500.0,2500.0,5,11,46,403.3,4569.2,3636.813333333333,1949.1585714285716,1393.0571428571427,2.553861709574551,0,0.0,30.9,19.3,63.0,25.1,0.0,0.1,0.5,34.9,34.9,0.0,0.0,0,9,1,0,0.0,0.0,11.599999999999998,9.5,0.0,-13.814285714285713,-0.8090549902471887,-1.1655572797080982,2025,34.9,1,2320.0,0,0,0,0,0.0,0.0,2500.0,2500.0,2500.0,0.0,0.0,0.0,0.0,0.0,2500.0,2350.0,2400.0,2580.0,2500.0,2400.0,2500.0,2400.0,0.0,0.0,0.0,0.0,0.0,0.06382978696242643,0.04166666649305555,-0.031007751817799408,2400.0,2400.0,2485.714285714286,2485.714285714286,86.60254037844393,49.99999999999947,112.16157889500208,112.16157889500208,1.0416666623263888,1.0057471223906724,1.0057471223906724,2400.0,2485.714285714286,0.0,1,0,0.0,0.0,0.5,0.0
2025-11-16,Andhra Pradesh,East Godavari,Jaggampet,Paddy(Common),Common,FAQ,2369.0,2379.0,2379.0,2377.0,6,11,46,190.6,403.3,2086.0666666666666,2006.7728571428572,1498.411818181818,-0.9117350958592314,1,0.0,30.7,19.5,61.0,25.1,0.0,0.0,0.5,29.0,29.0,0.0,0.0,0,10,1,0,0.0,0.0,11.2,9.885714285714284,0.0,-12.214285714285714,-0.8150315468503825,-0.53794951371143,2025,29.0,1,2320.0,0,0,0,0,10.0,2.3978952727983707,2377.0,2369.0,2379.0,10.0,2.3978952727983707,0.0,0.0,0.0,2377.0,2377.0,2397.0,,2369.0,2371.8571428571427,2379.0,2381.8571428571427,10.0,10.0,0.0,2.3978952727983707,0.0,0.0,-0.008343763002320554,,2377.0,2379.8571428571427,2386.090909090909,2386.090909090909,0.0,7.559289460183815,10.444659357341854,10.444659357341854,0.9987994435490749,0.996190036591576,0.996190036591576,2379.8571428571427,2386.090909090909,0.0,1,0,2377.0,0.0,0.5,0.0
2025-11-16,Andhra Pradesh,Alluri Sitharama Raju,Rampachodvaram,Paddy(Common),,,2370.0,2370.0,2370.0,2370.0,6,11,46,190.6,403.3,2086.0666666666666,2828.435,2828.435,-0.9117350958592314,1,0.0,30.7,19.5,61.0,25.1,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0,4,0,0,0.0,0.0,11.2,10.375,0.0,0.020000000000000004,0.4471136178556388,-0.39056164826290707,2025,0.1,1,2320.0,0,0,0,0,0.0,0.0,2370.0,2370.0,2370.0,0.0,0.0,0.0,0.0,0.0,2370.0,2370.0,,,2370.0,2367.5,2370.0,2367.5,0.0,0.0,0.0,0.0,0.0,0.0,,,2370.0,2367.5,2367.5,,0.0,5.000000000000038,5.000000000000038,0.0,1.0010559619807562,1.0010559619807562,,2367.5,0.0,,1,0,2370.0,0.0,0.1,0.0
2025-11-16,Andhra Pradesh,Nellore,Rapur,Paddy(Common),,,2370.0,2500.0,2460.0,2450.0,6,11,46,190.6,403.3,2086.0666666666666,2341.235,2341.235,-0.9117350958592314,1,0.0,30.7,19.5,61.0,25.1,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0,6,1,0,0.0,0.0,11.2,9.899999999999999,0.0,0.11428571428571427,0.612938458137475,-0.53794951371143,2025,0.5,1,2320.0,0,0,0,0,130.0,4.875197323201151,2450.0,2370.0,2500.0,130.0,4.875197323201151,0.0,0.0,0.0,2450.0,2450.0,,,2370.0,2370.0,2500.0,2500.0,130.0,130.0,0.0,4.875197323201151,0.0,0.0,,,2450.0,2450.0,2450.0,2450.0,0.0,0.0,0.0,0.0,0.9999999959183673,0.9999999959183673,0.9999999959183673,2450.0,2450.0,0.0,1,0,2450.0,0.0,0.5,0.0
2025-11-16,Andhra Pradesh,Krishna,Tiruvuru,Paddy(Common),,,2500.0,2500.0,2500.0,2500.0,6,11,46,190.6,403.3,2086.0666666666666,2006.7728571428572,1327.0733333333333,-0.9117350958592314,1,0.0,30.7,19.5,61.0,25.1,0.0,0.0,0.5,34.699999999999996,34.9,0.0,0.0,0,10,1,0,0.0,0.0,11.2,9.885714285714284,0.0,-13.814285714285713,-0.8090549902471887,-0.53794951371143,2025,34.9,1,2320.0,0,0,0,0,0.0,0.0,2500.0,2500.0,2500.0,0.0,0.0,0.0,0.0,0.0,2500.0,2350.0,2400.0,2580.0,2500.0,2414.285714285714,2500.0,2414.285714285714,0.0,0.0,0.0,0.0,0.0,0.06382978696242643,0.04166666649305555,-0.031007751817799408,2450.0,2414.285714285714,2480.0,2486.6666666666665,86.60254037844393,62.678317052800566,108.98129691338357,108.1445241112008,1.035502954290816,1.008064512064256,1.0053619262518958,2414.285714285714,2486.6666666666665,-6.666666666666515,1,0,2500.0,0.0,0.5,0.0
2025-11-17,Andhra Pradesh,East Godavari,Jaggampet,Paddy(Common),,,2369.0,2379.0,2379.0,2377.0,0,11,47,188.9,190.6,1721.033333333333,2034.0014285714285,1389.4275,-0.5273989585916192,0,0.0,30.6,19.7,57.0,25.15,0.0,0.0,0.5,29.0,29.0,0.0,0.0,0,11,1,0,0.0,0.0,10.900000000000002,10.085714285714285,0.0,0.042857142857142816,0.0801101431903895,-0.8590032789329383,2025,29.0,1,2320.0,0,0,0,0,10.0,2.3978952727983707,2377.0,2369.0,2379.0,10.0,2.3978952727983707,0.0,0.0,0.0,2377.0,2377.0,2377.0,,2369.0,2369.0,2379.0,2379.0,10.0,10.0,0.0,2.3978952727983707,0.0,0.0,0.0,,2377.0,2377.0,2385.3333333333335,2385.3333333333335,0.0,0.0,10.298573010888715,10.298573010888715,0.9999999957930163,0.9965064239945229,0.9965064239945229,2377.0,2385.3333333333335,0.0,1,0,0.0,0.0,0.5,0.0
2025-11-17,Andhra Pradesh,Alluri Sitharama Raju,Rampachodvaram,Paddy(Common),1001,Grade Range-2,2370.0,2370.0,2370.0,2370.0,0,11,47,188.9,190.6,1721.033333333333,2300.868,2300.868,-0.5273989585916192,0,0.0,30.6,19.7,57.0,25.15,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0,5,1,0,0.0,0.0,10.900000000000002,10.54,0.0,-0.2857142857142857,-0.5119705109016054,-0.8590032789329383,2025,0.1,1,2320.0,0,0,0,0,0.0,0.0,2370.0,2370.0,2370.0,0.0,0.0,0.0,0.0,0.0,2370.0,2370.0,,,2370.0,2368.0,2370.0,2368.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2370.0,2368.0,2368.0,2368.0,0.0,4.472135954999612,4.472135954999612,4.472135954999612,1.000844590368055,1.000844590368055,1.000844590368055,2368.0,2368.0,0.0,1,0,0.0,0.0,0.1,0.0
2025-11-17,Andhra Pradesh,Nellore,Rapur,Paddy(Common),,,2370.0,2500.0,2460.0,2450.0,0,11,47,188.9,190.6,1721.033333333333,2034.0014285714285,2034.0014285714285,-0.5273989585916192,0,0.0,30.6,19.7,57.0,25.15,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0,7,1,0,0.0,0.0,10.900000000000002,10.085714285714285,0.0,0.042857142857142816,0.0801101431903895,-0.8590032789329383,2025,0.5,1,2320.0,0,0,0,0,130.0,4.875197323201151,2450.0,2370.0,2500.0,130.0,4.875197323201151,0.0,0.0,0.0,2450.0,2450.0,2450.0,,2370.0,2370.0,2500.0,2500.0,130.0,130.0,0.0,4.875197323201151,0.0,0.0,0.0,,2450.0,2450.0,2450.0,2450.0,0.0,0.0,0.0,0.0,0.9999999959183673,0.9999999959183673,0.9999999959183673,2450.0,2450.0,0.0,1,0,0.0,0.0,0.5,0.0
2025-11-17,Andhra Pradesh,Krishna,Tiruvuru,Paddy(Common),,,2500.0,2500.0,2500.0,2500.0,0,11,47,188.9,190.6,1721.033333333333,2034.0014285714285,1256.04375,-0.5273989585916192,0,0.0,30.6,19.7,57.0,25.15,0.0,0.0,0.5,34.699999999999996,34.9,0.0,0.0,0,11,1,0,0.0,0.0,10.900000000000002,10.085714285714285,0.0,0.042857142857142816,0.0801101431903895,-0.8590032789329383,2025,34.9,1,2320.0,0,0,0,0,0.0,0.0,2500.0,2500.0,2500.0,0.0,0.0,0.0,0.0,0.0,2500.0,2500.0,2400.0,2690.0,2500.0,2428.5714285714284,2500.0,2428.5714285714284,0.0,0.0,0.0,0.0,0.0,0.0,0.04166666649305555,-0.07063196999765066,2500.0,2428.5714285714284,2474.285714285714,2487.5,0.0,69.86381310057705,105.37218182849156,104.53069724567354,1.029411760467128,1.010392605616196,1.0050251215878385,2428.5714285714284,2487.5,-13.21428571428578,1,0,0.0,0.0,0.5,0.0
2025-11-18,Andhra Pradesh,East Godavari,Jaggampet,Paddy(Common),Common,FAQ,2369.0,2379.0,2379.0,2377.0,1,11,47,565.8,188.9,260.93333333333334,2016.4914285714287,1297.0792307692307,-0.008919202518362979,0,0.0,31.4,19.7,59.0,25.549999999999997,0.0,0.0,0.2,29.0,29.0,0.0,0.0,0,12,1,0,0.0,0.0,11.7,10.342857142857143,0.0,-0.2571428571428572,-0.4806608591423376,-0.9391769183000107,2025,29.0,1,2320.0,0,0,0,0,10.0,2.3978952727983707,2377.0,2369.0,2379.0,10.0,2.3978952727983707,0.0,0.0,0.0,2377.0,2377.0,2377.0,,2369.0,2369.0,2379.0,2379.0,10.0,10.0,0.0,2.3978952727983707,0.0,0.0,0.0,,2377.0,2377.0,2384.6923076923076,2384.6923076923076,0.0,0.0,10.127393670836627,10.127393670836627,0.9999999957930163,0.9967742934234167,0.9967742934234167,2377.0,2384.6923076923076,0.0,1,0,0.0,0.0,0.2,0.0
2025-11-18,Andhra Pradesh,Alluri Sitharama Raju,Rampachodvaram,Paddy(Common),1001,Grade Range-2,2370.0,2370.0,2370.0,2370.0,1,11,47,565.8,188.9,260.93333333333334,1948.8733333333332,1948.8733333333332,-0.008919202518362979,0,0.0,31.4,19.7,59.0,25.549999999999997,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0,6,1,0,0.0,0.0,11.7,10.6,0.0,-0.2857142857142857,-0.5119705109016054,-0.9391769183000107,2025,0.1,1,2320.0,0,0,0,0,0.0,0.0,2370.0,2370.0,2370.0,0.0,0.0,0.0,0.0,0.0,2370.0,2370.0,,,2370.0,2368.3333333333335,2370.0,2368.3333333333335,0.0,0.0,0.0,0.0,0.0,0.0,,,2370.0,2368.3333333333335,2368.3333333333335,2368.3333333333335,0.0,4.082482904638651,4.082482904638651,4.082482904638651,1.000703725542419,1.000703725542419,1.000703725542419,2368.3333333333335,2368.3333333333335,0.0,1,0,0.0,0.0,0.1,0.0
2025-11-18,Andhra Pradesh,Nellore,Rapur,Paddy(Common),,,2370.0,2500.0,2460.0,2450.0,1,11,47,565.8,188.9,260.93333333333334,2016.4914285714287,1803.36375,-0.008919202518362979,0,0.0,31.4,19.7,59.0,25.549999999999997,0.0,0.0,0.2,0.5,0.5,0.0,0.0,0,8,1,0,0.0,0.0,11.7,10.342857142857143,0.0,-0.2571428571428572,-0.4806608591423376,-0.9391769183000107,2025,0.5,1,2320.0,0,0,0,0,130.0,4.875197323201151,2450.0,2370.0,2500.0,130.0,4.875197323201151,0.0,0.0,0.0,2450.0,2450.0,2450.0,,2370.0,2370.0,2500.0,2500.0,130.0,130.0,0.0,4.875197323201151,0.0,0.0,0.0,,2450.0,2450.0,2450.0,2450.0,0.0,0.0,0.0,0.0,0.9999999959183673,0.9999999959183673,0.9999999959183673,2450.0,2450.0,0.0,1,0,0.0,0.0,0.2,0.0
2025-11-18,Andhra Pradesh,Krishna,Tiruvuru,Paddy(Common),,,2500.0,2500.0,2500.0,2500.0,1,11,47,565.8,188.9,260.93333333333334,2016.4914285714287,1193.270588235294,-0.008919202518362979,0,0.0,31.4,19.7,59.0,25.549999999999997,0.0,0.0,0.2,34.5,34.9,0.0,0.0,0,12,1,0,0.0,0.0,11.7,10.342857142857143,0.0,-0.2571428571428572,-0.4806608591423376,-0.9391769183000107,2025,34.9,1,2320.0,0,0,0,0,0.0,0.0,2500.0,2500.0,2500.0,0.0,0.0,0.0,0.0,0.0,2500.0,2500.0,2400.0,2550.0,2500.0,2442.8571428571427,2500.0,2442.8571428571427,0.0,0.0,0.0,0.0,0.0,0.0,0.04166666649305555,-0.0196078430603614,2500.0,2442.8571428571427,2460.714285714286,2488.235294117647,0.0,73.19250547114,85.8858173761745,101.25680804998044,1.023391808676174,1.015965162779822,1.0047281283497924,2442.8571428571427,2488.235294117647,-27.521008403361066,1,0,0.0,0.0,0.2,0.0
2025-11-19,Andhra Pradesh,East Godavari,Jaggampet,Paddy(Common),Common,FAQ,2369.0,2379.0,2379.0,2377.0,2,11,47,5200.91,565.8,315.09999999999997,1751.2914285714285,1244.8449999999998,1.9952355743779773,0,0.0,30.7,19.2,64.0,24.95,0.0,0.0,0.1,29.0,29.0,0.0,0.0,0,13,1,0,0.0,0.0,11.5,10.757142857142856,0.0,-0.3571428571428572,-0.6675845265865801,-0.29778780336342,2025,29.0,1,2320.0,0,0,0,0,10.0,2.3978952727983707,2377.0,2369.0,2379.0,10.0,2.3978952727983707,0.0,0.0,0.0,2377.0,2377.0,2377.0,2397.0,2369.0,2369.0,2379.0,2379.0,10.0,10.0,0.0,2.3978952727983707,0.0,0.0,0.0,-0.008343763002320554,2377.0,2377.0,2384.1428571428573,2384.1428571428573,0.0,0.0,9.94490316197689,9.94490316197689,0.9999999957930163,0.9970040104385953,0.9970040104385953,2377.0,2384.1428571428573,0.0,1,0,0.0,0.0,0.1,0.0
2025-11-19,Andhra Pradesh,Alluri Sitharama Raju,Rampachodvaram,Paddy(Common),1001,Grade Range-2,2370.0,2370.0,2370.0,2370.0,2,11,47,5200.91,565.8,315.09999999999997,1751.2914285714285,1751.2914285714285,1.9952355743779773,0,0.0,30.7,19.2,64.0,24.95,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0,7,1,0,0.0,0.0,11.5,10.757142857142856,0.0,-0.2857142857142857,-0.5119705109016054,-0.29778780336342,2025,0.1,1,2320.0,0,0,0,0,0.0,0.0,2370.0,2370.0,2370.0,0.0,0.0,0.0,0.0,0.0,2370.0,2370.0,2360.0,,2370.0,2368.5714285714284,2370.0,2368.5714285714284,0.0,0.0,0.0,0.0,0.0,0.0,0.0042372881176386094,,2370.0,2368.5714285714284,2368.5714285714284,2368.5714285714284,0.0,3.779644730092274,3.779644730092274,3.779644730092274,1.0006031320843052,1.0006031320843052,1.0006031320843052,2368.5714285714284,2368.5714285714284,0.0,1,0,0.0,0.0,0.1,0.0
2025-11-19,Andhra Pradesh,Nellore,Rapur,Paddy(Common),,,2370.0,2500.0,2460.0,2450.0,2,11,47,5200.91,565.8,315.09999999999997,1751.2914285714285,1665.8566666666666,1.9952355743779773,0,0.0,30.7,19.2,64.0,24.95,0.0,0.0,0.1,0.5,0.5,0.0,0.0,0,9,1,0,0.0,0.0,11.5,10.757142857142856,0.0,-0.3571428571428572,-0.6675845265865801,-0.29778780336342,2025,0.5,1,2320.0,0,0,0,0,130.0,4.875197323201151,2450.0,2370.0,2500.0,130.0,4.875197323201151,0.0,0.0,0.0,2450.0,2450.0,2450.0,,2370.0,2370.0,2500.0,2500.0,130.0,130.0,0.0,4.875197323201151,0.0,0.0,0.0,,2450.0,2450.0,2450.0,2450.0,0.0,0.0,0.0,0.0,0.9999999959183673,0.9999999959183673,0.9999999959183673,2450.0,2450.0,0.0,1,0,0.0,0.0,0.1,0.0
2025-11-19,Andhra Pradesh,Krishna,Tiruvuru,Paddy(Common),,,2500.0,2500.0,2500.0,2500.0,2,11,47,5200.91,565.8,315.09999999999997,1751.2914285714285,1158.411111111111,1.9952355743779773,0,0.0,30.7,19.2,64.0,24.95,0.0,0.0,0.1,29.0,34.9,0.0,0.0,0,13,1,0,0.0,0.0,11.5,10.757142857142856,0.0,-0.3571428571428572,-0.6675845265865801,-0.29778780336342,2025,34.9,1,2320.0,0,0,0,0,0.0,0.0,2500.0,2500.0,2500.0,0.0,0.0,0.0,0.0,0.0,2500.0,2500.0,2350.0,2600.0,2500.0,2457.1428571428573,2500.0,2457.1428571428573,0.0,0.0,0.0,0.0,0.0,0.0,0.06382978696242643,-0.03846153831360947,2500.0,2457.1428571428573,2457.1428571428573,2488.8888888888887,0.0,73.19250547114017,82.87419301647428,98.27266323789785,1.0174418563243643,1.0174418563243643,1.0044642816784917,2457.1428571428573,2488.8888888888887,-31.74603174603135,1,0,0.0,0.0,0.1,0.0
2025-11-20,Andhra Pradesh,East Godavari,Jaggampet,Paddy(Common),Common,FAQ,2369.0,2379.0,2379.0,2377.0,3,11,47,2143.87,5200.91,1985.2033333333331,1772.0585714285714,1508.5826666666665,8.192135030045954,0,0.0,30.8,19.2,72.0,25.0,0.0,0.0,0.0,1.1,29.0,0.0,0.0,0,14,1,0,0.0,0.0,11.600000000000001,11.071428571428571,0.0,-0.4571428571428572,-0.8545081940308223,-0.8590032789329383,2025,29.0,1,2320.0,0,0,0,0,10.0,2.3978952727983707,2377.0,2369.0,2379.0,10.0,2.3978952727983707,0.0,0.0,0.0,2377.0,2377.0,2377.0,2397.0,2369.0,2369.0,2379.0,2379.0,10.0,10.0,0.0,2.3978952727983707,0.0,0.0,0.0,-0.008343763002320554,2377.0,2377.0,2382.714285714286,2383.6666666666665,0.0,0.0,9.376144618769802,9.759000729485276,0.9999999957930163,0.9976017704999025,0.9972031841817793,2377.0,2383.6666666666665,-0.9523809523807358,1,0,0.0,0.0,0.0,0.0
2025-11-20,Andhra Pradesh,Alluri Sitharama Raju,Rampachodvaram,Paddy(Common),,,2370.0,2370.0,2370.0,2370.0,3,11,47,2143.87,5200.91,1985.2033333333331,1772.0585714285714,2182.4937499999996,8.192135030045954,0,0.0,30.8,19.2,72.0,25.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0,8,1,0,0.0,0.0,11.600000000000001,11.071428571428571,0.0,-0.38571428571428573,-0.6911601897171674,-0.8590032789329383,2025,0.1,1,2320.0,0,0,0,0,0.0,0.0,2370.0,2370.0,2370.0,0.0,0.0,0.0,0.0,0.0,2370.0,2370.0,2370.0,,2370.0,2370.0,2370.0,2370.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2370.0,2370.0,2368.75,2368.75,0.0,0.0,3.5355339059327178,3.5355339059327178,0.9999999957805906,1.0005277002616244,1.0005277002616244,2370.0,2368.75,0.0,1,0,0.0,0.0,0.0,0.0
2025-11-20,Andhra Pradesh,Nellore,Rapur,Paddy(Common),,,2370.0,2500.0,2460.0,2450.0,3,11,47,2143.87,5200.91,1985.2033333333331,1772.0585714285714,2019.3619999999999,8.192135030045954,0,0.0,30.8,19.2,72.0,25.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0,10,1,0,0.0,0.0,11.600000000000001,11.071428571428571,0.0,-0.4571428571428572,-0.8545081940308223,-0.8590032789329383,2025,0.5,1,2320.0,0,0,0,0,130.0,4.875197323201151,2450.0,2370.0,2500.0,130.0,4.875197323201151,0.0,0.0,0.0,2450.0,2450.0,2450.0,,2370.0,2370.0,2500.0,2500.0,130.0,130.0,0.0,4.875197323201151,0.0,0.0,0.0,,2450.0,2450.0,2450.0,2450.0,0.0,0.0,0.0,0.0,0.9999999959183673,0.9999999959183673,0.9999999959183673,2450.0,2450.0,0.0,1,0,0.0,0.0,0.0,0.0
2025-11-20,Andhra Pradesh,Krishna,Tiruvuru,Paddy(Common),,,2500.0,2500.0,2500.0,2500.0,3,11,47,2143.87,5200.91,1985.2033333333331,1772.0585714285714,1371.1742105263156,8.192135030045954,0,0.0,30.8,19.2,72.0,25.0,0.0,0.0,0.0,1.1,34.9,0.0,0.0,0,14,1,0,0.0,0.0,11.600000000000001,11.071428571428571,0.0,-0.4571428571428572,-0.8545081940308223,-0.8590032789329383,2025,34.9,1,2320.0,0,0,0,0,0.0,0.0,2450.0,2450.0,2450.0,0.0,0.0,-0.019999999919999997,-0.019999999919999997,-0.019999999919999997,2500.0,2500.0,2350.0,2600.0,2500.0,2478.5714285714284,2500.0,2478.5714285714284,0.0,0.0,0.0,0.0,0.0,0.0,0.06382978696242643,-0.03846153831360947,2500.0,2478.5714285714284,2450.0,2489.4736842105262,0.0,56.69467095138463,73.37993857053402,95.53787406111232,1.008645529071747,1.0204081591003749,1.0042283257758269,2478.5714285714284,2489.4736842105262,-39.473684210526244,1,0,0.0,0.0,0.0,0.0
2025-11-21,Andhra Pradesh,East Godavari,Jaggampet,Paddy(Common),Common,FAQ,2369.0,2379.0,2379.0,2377.0,4,11,47,4941.3099999999995,2143.87,2636.86,1894.6542857142854,1548.288125,-0.5877894445395133,0,1.2,32.1,23.9,73.0,28.0,0.0,0.0,0.0,0.7,29.0,0.0,0.0,0,15,1,0,0.0,0.0,8.200000000000003,11.357142857142858,0.0,-0.4571428571428572,-0.8545081940308223,-0.778829639565863,2025,29.0,1,2320.0,0,0,0,0,10.0,2.3978952727983707,2377.0,2369.0,2379.0,10.0,2.3978952727983707,0.0,0.0,0.0,2377.0,2377.0,2377.0,2397.0,2369.0,2369.0,2379.0,2379.0,10.0,10.0,0.0,2.3978952727983707,0.0,0.0,0.0,-0.008343763002320554,2377.0,2377.0,2381.285714285714,2383.25,0.0,0.0,8.516306272526219,9.574271077563326,0.9999999957930163,0.9982002477728708,0.9973775264979438,2377.0,2383.25,-1.9642857142857792,1,0,0.0,0.0,0.0,0.0
