date,temp_max,temp_min,precipitation,rainfall,humidity,wind_max
2006-07-28,27.8,24.2,9.2,9.2,87,23.5
2006-07-29,27.3,24.2,5.4,5.4,80,17.7
2006-07-30,31.1,23.8,5.2,5.2,77,23.5
2006-07-31,31.2,25.6,0.1,0.1,74,23.6
2006-08-01,30.2,26.2,0.5,0.5,69,24.5
2006-08-02,27.0,24.8,29.6,29.6,87,23.5
2006-08-03,25.0,24.2,108.5,108.5,88,31.5
2006-08-04,24.7,23.9,123.1,123.1,87,30.9
2006-08-05,29.6,25.0,0.1,0.1,76,19.4
2006-08-06,31.5,26.1,0.1,0.1,77,16.6
2006-08-07,31.9,25.9,0.2,0.2,75,16.8
2006-08-08,31.4,25.7,0.3,0.3,75,19.8
2006-08-09,31.2,26.2,0.2,0.2,70,25.3
2006-08-10,30.9,25.2,3.1,3.1,76,23.8
2006-08-11,29.8,25.1,1.7,1.7,80,20.6
2006-08-12,29.5,25.0,6.7,6.7,83,21.4
2006-08-13,32.2,26.0,2.1,2.1,77,24.5
2006-08-14,32.3,25.6,0.0,0.0,72,26.4
2006-08-15,31.5,27.3,0.6,0.6,67,26.4
2006-08-16,31.1,25.5,3.3,3.3,75,29.6
2006-08-17,30.5,24.8,4.2,4.2,78,25.9
2006-08-18,32.5,25.8,0.0,0.0,74,17.7
2006-08-19,33.1,26.5,0.0,0.0,76,13.3
2006-08-20,31.2,25.0,2.6,2.6,82,18.6
2006-08-21,32.0,25.6,5.3,5.3,84,12.6
2006-08-22,29.6,25.5,1.9,1.9,84,12.3
2006-08-23,31.3,25.4,0.0,0.0,77,15.1
2006-08-24,30.7,24.4,4.2,4.2,82,13.7
2006-08-25,32.7,25.6,0.5,0.5,78,12.1
2006-08-26,32.0,26.1,1.1,1.1,76,16.9
2006-08-27,31.6,26.5,2.0,2.0,74,18.4
2006-08-28,28.6,24.7,7.7,7.7,81,15.2
2006-08-29,29.5,25.1,0.7,0.7,76,22.8
2006-08-30,31.4,25.4,0.0,0.0,72,20.7
2006-08-31,32.0,24.9,0.3,0.3,78,15.2
2006-09-01,33.0,25.1,2.2,2.2,84,8.9
2006-09-02,32.8,24.8,2.6,2.6,85,8.5
2006-09-03,33.0,24.5,9.4,9.4,80,11.9
2006-09-04,32.7,25.7,8.4,8.4,78,14.3
2006-09-05,29.3,24.6,3.2,3.2,85,10.9
2006-09-06,32.1,24.5,3.5,3.5,85,13.5
2006-09-07,31.4,25.5,1.3,1.3,85,11.9
2006-09-08,32.2,24.8,0.0,0.0,82,11.2
2006-09-09,32.2,24.6,0.0,0.0,80,11.2
2006-09-10,32.0,25.3,0.3,0.3,81,11.6
2006-09-11,32.0,24.6,0.6,0.6,82,8.4
2006-09-12,32.5,25.3,0.4,0.4,81,9.7
2006-09-13,31.7,25.1,6.4,6.4,83,9.4
2006-09-14,31.4,24.5,9.2,9.2,86,12.6
2006-09-15,28.0,24.5,29.2,29.2,92,8.2
2006-09-16,28.7,23.9,19.5,19.5,91,12.9
2006-09-17,26.7,24.7,20.1,20.1,92,19.6
2006-09-18,26.9,24.4,5.6,5.6,88,25.3
2006-09-19,24.9,24.0,63.2,63.2,93,25.0
2006-09-20,25.6,23.7,55.7,55.7,93,19.6
2006-09-21,29.8,24.5,5.3,5.3,84,22.1
2006-09-22,27.9,24.7,8.3,8.3,87,20.3
2006-09-23,29.8,24.6,1.2,1.2,85,14.5
2006-09-24,31.1,25.0,10.6,10.6,88,14.8
2006-09-25,31.0,24.1,6.8,6.8,87,14.2
2006-09-26,32.2,24.3,1.5,1.5,82,17.4
2006-09-27,32.6,24.4,0.0,0.0,78,15.5
2006-09-28,33.2,24.2,0.1,0.1,73,11.4
2006-09-29,31.1,25.6,0.0,0.0,81,12.2
2006-09-30,32.0,25.3,0.0,0.0,76,11.3
2006-10-01,31.7,24.5,0.2,0.2,82,10.5
2006-10-02,31.4,24.7,1.8,1.8,86,8.6
2006-10-03,31.9,25.1,2.3,2.3,85,9.0
2006-10-04,32.1,25.1,4.5,4.5,85,10.5
2006-10-05,33.2,25.7,0.6,0.6,81,12.7
2006-10-06,33.0,25.7,0.1,0.1,80,12.7
2006-10-07,34.7,25.4,0.1,0.1,75,9.0
2006-10-08,34.2,25.0,0.0,0.0,77,7.0
2006-10-09,33.3,25.4,1.8,1.8,79,7.2
2006-10-10,33.1,24.7,0.2,0.2,79,10.4
2006-10-11,33.2,24.0,0.0,0.0,75,7.3
2006-10-12,33.4,24.5,0.0,0.0,76,8.9
2006-10-13,32.5,23.9,0.6,0.6,77,8.7
2006-10-14,32.2,23.6,0.6,0.6,78,7.2
2006-10-15,32.5,24.2,1.1,1.1,78,7.5
2006-10-16,32.6,23.8,0.0,0.0,76,8.6
2006-10-17,31.6,24.0,3.5,3.5,82,9.7
2006-10-18,29.7,25.1,2.0,2.0,86,9.2
2006-10-19,32.2,23.0,0.5,0.5,79,13.2
2006-10-20,32.2,24.1,0.0,0.0,78,11.5
2006-10-21,32.3,23.3,0.2,0.2,75,10.0
2006-10-22,32.3,22.8,0.3,0.3,74,12.9
2006-10-23,32.4,23.8,0.0,0.0,73,12.2
2006-10-24,32.4,23.9,0.0,0.0,71,14.0
2006-10-25,32.2,24.5,0.0,0.0,67,18.7
2006-10-26,31.4,24.0,0.8,0.8,71,14.8
2006-10-27,27.5,23.5,12.8,12.8,85,14.4
2006-10-28,24.9,23.3,36.3,36.3,94,17.6
2006-10-29,24.2,23.3,74.4,74.4,95,18.4
2006-10-30,24.5,22.3,41.3,41.3,96,16.3
2006-10-31,26.0,22.9,21.4,21.4,93,13.4
2006-11-01,27.6,22.6,11.7,11.7,90,12.6
2006-11-02,28.4,22.8,9.3,9.3,90,11.2
2006-11-03,28.2,23.6,1.3,1.3,89,9.9
2006-11-04,29.6,22.9,0.2,0.2,85,14.7
2006-11-05,29.7,22.4,0.0,0.0,83,9.7
2006-11-06,29.9,22.1,0.6,0.6,84,7.9
2006-11-07,28.7,22.7,7.2,7.2,86,9.7
2006-11-08,27.8,22.7,12.0,12.0,87,12.4
2006-11-09,26.1,22.3,10.8,10.8,89,16.6
2006-11-10,27.5,22.0,0.7,0.7,84,12.0
2006-11-11,28.9,20.7,0.0,0.0,82,10.5
2006-11-12,29.3,21.8,0.0,0.0,80,11.8
2006-11-13,29.2,22.8,0.0,0.0,80,14.2
2006-11-14,29.0,22.0,0.6,0.6,83,14.2
2006-11-15,29.3,22.7,2.8,2.8,82,14.0
2006-11-16,28.8,23.1,0.0,0.0,79,14.1
2006-11-17,29.3,22.3,0.0,0.0,79,14.2
2006-11-18,29.4,22.3,0.0,0.0,80,15.5
2006-11-19,29.5,21.8,0.0,0.0,81,10.2
2006-11-20,29.5,21.0,0.0,0.0,81,10.2
2006-11-21,29.4,19.8,0.0,0.0,77,8.5
2006-11-22,29.3,18.3,0.0,0.0,75,8.2
2006-11-23,28.9,18.4,0.0,0.0,78,10.0
2006-11-24,29.0,19.6,0.0,0.0,77,9.0
2006-11-25,29.2,19.8,0.0,0.0,80,11.8
2006-11-26,29.5,21.5,0.0,0.0,80,7.9
2006-11-27,30.0,20.9,0.0,0.0,79,9.0
2006-11-28,29.8,20.4,0.0,0.0,79,9.8
2006-11-29,29.9,20.6,0.0,0.0,80,7.8
2006-11-30,29.5,21.3,0.2,0.2,80,8.6
2006-12-01,29.8,21.2,0.0,0.0,80,7.3
2006-12-02,29.4,21.5,0.1,0.1,82,7.6
2006-12-03,29.0,22.0,0.8,0.8,82,13.6
2006-12-04,29.6,20.9,0.0,0.0,79,7.9
2006-12-05,29.5,20.1,0.0,0.0,80,9.0
2006-12-06,29.9,19.4,0.0,0.0,78,9.4
2006-12-07,29.5,19.2,0.0,0.0,78,10.8
2006-12-08,30.0,18.7,0.0,0.0,73,13.4
2006-12-09,30.3,18.4,0.0,0.0,70,14.0
2006-12-10,30.1,19.3,0.0,0.0,66,15.3
2006-12-11,30.3,20.3,0.0,0.0,71,12.1
2006-12-12,31.1,19.7,0.0,0.0,75,12.6
2006-12-13,30.6,19.6,0.0,0.0,76,10.2
2006-12-14,29.8,20.6,0.0,0.0,77,9.8
2006-12-15,29.6,18.5,0.0,0.0,76,10.2
2006-12-16,29.9,17.3,0.0,0.0,69,10.4
2006-12-17,29.0,17.5,0.0,0.0,71,9.1
2006-12-18,29.0,16.9,0.0,0.0,71,9.6
2006-12-19,28.8,17.7,0.0,0.0,72,13.7
2006-12-20,28.1,19.7,0.0,0.0,69,18.8
2006-12-21,27.0,19.7,0.8,0.8,77,17.3
2006-12-22,28.1,20.5,0.0,0.0,78,16.6
2006-12-23,27.8,19.9,0.0,0.0,75,16.2
2006-12-24,27.8,19.5,0.0,0.0,72,17.1
2006-12-25,28.0,19.4,0.0,0.0,71,11.8
2006-12-26,28.7,18.2,0.0,0.0,73,10.2
2006-12-27,29.4,17.8,0.0,0.0,73,10.6
2006-12-28,29.7,18.0,0.0,0.0,73,11.3
2006-12-29,28.0,18.6,0.0,0.0,74,7.1
2006-12-30,28.8,19.3,0.0,0.0,72,12.0
2006-12-31,28.8,20.2,0.0,0.0,75,11.7
2007-01-01,29.1,18.6,0.0,0.0,74,10.8
2007-01-02,30.1,19.3,0.0,0.0,70,9.0
2007-01-03,29.4,18.2,0.0,0.0,72,9.2
2007-01-04,29.5,18.2,0.0,0.0,73,10.7
2007-01-05,28.7,19.2,0.0,0.0,72,9.9
2007-01-06,29.5,18.6,0.0,0.0,69,14.8
2007-01-07,28.9,17.9,0.0,0.0,68,13.8
2007-01-08,29.2,18.3,0.0,0.0,65,13.4
2007-01-09,29.0,18.8,0.0,0.0,69,15.0
2007-01-10,29.2,18.1,0.0,0.0,70,12.6
2007-01-11,29.6,17.3,0.0,0.0,71,11.5
2007-01-12,29.3,17.5,0.0,0.0,72,12.4
2007-01-13,29.3,17.5,0.0,0.0,74,9.9
2007-01-14,29.8,17.5,0.0,0.0,75,10.6
2007-01-15,29.8,17.5,0.0,0.0,74,10.6
2007-01-16,30.1,18.1,0.0,0.0,74,10.2
2007-01-17,29.9,17.7,0.0,0.0,75,9.3
2007-01-18,29.2,18.7,0.0,0.0,75,10.2
2007-01-19,29.9,19.6,0.0,0.0,75,11.9
2007-01-20,30.7,19.6,0.0,0.0,76,11.0
2007-01-21,30.9,20.7,0.0,0.0,75,12.8
2007-01-22,32.0,19.5,0.0,0.0,71,14.1
2007-01-23,31.5,20.5,0.0,0.0,75,14.2
2007-01-24,29.0,22.4,0.1,0.1,74,12.0
2007-01-25,29.5,20.8,0.1,0.1,74,12.2
2007-01-26,30.3,18.7,0.0,0.0,72,11.5
2007-01-27,30.8,17.4,0.0,0.0,74,13.2
2007-01-28,30.4,17.6,0.0,0.0,72,12.7
2007-01-29,30.1,17.9,0.0,0.0,73,11.3
2007-01-30,30.1,17.2,0.0,0.0,72,9.9
2007-01-31,31.7,17.9,0.0,0.0,68,13.8
2007-02-01,32.4,18.5,0.0,0.0,66,13.7
2007-02-02,31.2,18.9,0.0,0.0,71,13.1
2007-02-03,30.0,18.8,0.0,0.0,73,12.5
2007-02-04,31.1,20.0,0.0,0.0,69,14.1
2007-02-05,31.9,20.5,0.0,0.0,66,13.4
2007-02-06,31.4,19.5,0.0,0.0,71,14.8
2007-02-07,31.1,18.8,0.0,0.0,73,12.2
2007-02-08,29.8,20.6,0.0,0.0,73,12.9
2007-02-09,31.1,20.0,0.0,0.0,72,16.6
2007-02-10,29.7,20.1,0.0,0.0,69,17.1
2007-02-11,29.6,19.8,0.0,0.0,69,13.9
2007-02-12,30.5,19.7,0.3,0.3,73,12.4
2007-02-13,29.0,21.5,5.2,5.2,81,18.4
2007-02-14,28.0,21.8,10.0,10.0,88,13.3
2007-02-15,30.1,19.9,0.0,0.0,79,10.4
2007-02-16,29.2,21.6,0.6,0.6,79,13.3
2007-02-17,29.4,21.5,0.4,0.4,80,9.1
2007-02-18,29.5,21.7,0.6,0.6,80,11.9
2007-02-19,29.7,21.5,0.0,0.0,73,13.0
2007-02-20,30.0,19.2,0.0,0.0,70,11.8
2007-02-21,30.3,18.6,0.0,0.0,67,13.6
2007-02-22,31.4,17.6,0.0,0.0,65,13.8
2007-02-23,31.1,17.7,0.0,0.0,67,12.6
2007-02-24,31.4,17.3,0.0,0.0,66,12.6
2007-02-25,32.7,16.8,0.0,0.0,62,12.9
2007-02-26,33.2,17.7,0.0,0.0,69,13.7
2007-02-27,32.5,19.1,0.0,0.0,73,13.2
2007-02-28,33.0,19.4,0.0,0.0,70,14.8
2007-03-01,32.5,19.4,0.0,0.0,69,16.6
2007-03-02,32.1,21.6,0.1,0.1,73,12.4
2007-03-03,33.5,22.8,0.0,0.0,72,13.4
2007-03-04,31.1,24.1,0.2,0.2,77,10.4
2007-03-05,32.8,23.5,0.4,0.4,74,17.3
2007-03-06,32.9,22.1,0.0,0.0,73,17.6
2007-03-07,31.8,23.0,0.0,0.0,72,16.2
2007-03-08,32.5,21.8,0.0,0.0,70,16.9
2007-03-09,32.2,22.9,0.0,0.0,69,16.2
2007-03-10,30.6,22.5,0.0,0.0,71,12.7
2007-03-11,33.4,21.6,0.0,0.0,70,15.3
2007-03-12,33.3,22.5,0.0,0.0,70,15.9
2007-03-13,33.2,21.1,0.0,0.0,68,13.9
2007-03-14,33.0,18.3,0.0,0.0,68,13.4
2007-03-15,35.5,18.8,0.0,0.0,66,17.3
2007-03-16,35.5,22.5,0.0,0.0,65,17.8
2007-03-17,34.4,22.1,0.0,0.0,67,15.6
2007-03-18,34.7,21.8,0.0,0.0,69,16.3
2007-03-19,36.0,23.3,0.0,0.0,70,16.9
2007-03-20,35.2,23.6,0.0,0.0,72,16.6
2007-03-21,35.1,22.5,0.2,0.2,72,18.4
2007-03-22,34.1,23.9,0.0,0.0,72,16.3
2007-03-23,34.6,23.9,0.0,0.0,71,16.6
2007-03-24,35.7,23.7,0.0,0.0,70,15.1
2007-03-25,36.2,24.5,0.0,0.0,69,15.8
2007-03-26,35.7,24.9,0.0,0.0,68,14.4
2007-03-27,35.6,24.1,0.0,0.0,70,15.2
2007-03-28,34.8,23.8,0.0,0.0,72,15.8
2007-03-29,35.1,23.7,0.0,0.0,69,13.4
2007-03-30,34.6,23.2,0.0,0.0,69,13.3
2007-03-31,34.1,21.9,0.0,0.0,69,13.7
2007-04-01,35.6,22.4,0.0,0.0,67,13.7
2007-04-02,36.7,23.8,0.0,0.0,71,14.9
2007-04-03,35.6,25.1,0.0,0.0,72,14.8
2007-04-04,35.5,24.5,0.0,0.0,70,14.8
2007-04-05,34.9,24.2,0.0,0.0,70,14.1
2007-04-06,34.8,24.9,0.0,0.0,71,17.6
2007-04-07,34.5,24.6,0.0,0.0,70,14.6
2007-04-08,34.4,24.8,0.0,0.0,72,15.9
2007-04-09,34.6,24.4,0.0,0.0,72,17.8
2007-04-10,34.4,25.4,0.0,0.0,70,16.2
2007-04-11,35.5,26.0,0.1,0.1,69,20.2
2007-04-12,34.8,26.5,0.0,0.0,70,15.5
2007-04-13,35.2,25.8,0.1,0.1,69,11.4
2007-04-14,34.9,25.1,0.2,0.2,69,11.4
2007-04-15,35.3,24.6,0.3,0.3,68,12.2
2007-04-16,35.5,25.1,0.2,0.2,67,14.6
2007-04-17,35.2,25.1,0.2,0.2,66,11.3
2007-04-18,34.7,25.6,0.1,0.1,66,12.5
2007-04-19,35.3,25.6,0.9,0.9,67,14.4
2007-04-20,35.1,26.7,0.3,0.3,66,15.5
2007-04-21,34.7,26.7,3.8,3.8,74,17.4
2007-04-22,37.5,27.5,0.0,0.0,70,18.0
2007-04-23,39.3,27.1,0.0,0.0,62,15.7
2007-04-24,39.4,26.5,0.0,0.0,67,17.5
2007-04-25,38.3,27.0,0.2,0.2,69,16.8
2007-04-26,36.9,27.1,0.0,0.0,68,19.1
2007-04-27,37.3,26.0,0.0,0.0,68,20.9
2007-04-28,37.2,27.2,0.0,0.0,67,18.8
2007-04-29,36.8,27.5,0.0,0.0,68,17.4
2007-04-30,37.0,28.0,0.0,0.0,68,16.5
2007-05-01,37.2,28.0,0.3,0.3,66,16.7
2007-05-02,37.3,27.8,0.6,0.6,65,16.0
2007-05-03,34.1,28.0,0.0,0.0,68,13.1
2007-05-04,36.0,27.4,2.0,2.0,74,13.4
2007-05-05,35.6,27.8,2.1,2.1,73,17.0
2007-05-06,37.0,28.3,1.9,1.9,70,18.0
2007-05-07,39.4,28.5,0.0,0.0,65,15.2
2007-05-08,39.6,29.3,0.1,0.1,57,12.6
2007-05-09,42.1,29.6,0.0,0.0,46,14.3
2007-05-10,42.1,28.9,1.1,1.1,57,10.7
2007-05-11,40.7,29.1,1.3,1.3,62,12.3
2007-05-12,40.2,29.8,0.0,0.0,64,16.3
2007-05-13,38.5,29.2,0.0,0.0,65,14.5
2007-05-14,41.5,28.9,0.0,0.0,58,14.3
2007-05-15,41.8,29.4,0.0,0.0,42,17.6
2007-05-16,42.0,29.4,0.0,0.0,39,18.6
2007-05-17,41.7,29.6,0.0,0.0,44,14.5
2007-05-18,40.7,29.6,0.0,0.0,54,14.5
2007-05-19,41.8,30.2,0.0,0.0,49,16.5
2007-05-20,42.7,30.9,1.4,1.4,43,15.5
2007-05-21,42.3,30.6,0.1,0.1,42,19.5
2007-05-22,42.1,30.2,0.0,0.0,45,17.6
2007-05-23,41.5,30.7,1.9,1.9,54,15.5
2007-05-24,36.8,28.2,2.5,2.5,63,18.0
2007-05-25,37.9,29.4,0.0,0.0,62,17.3
2007-05-26,38.7,29.4,0.0,0.0,63,14.8
2007-05-27,38.5,29.3,0.6,0.6,62,13.3
2007-05-28,37.5,29.1,5.6,5.6,70,16.1
2007-05-29,38.3,28.7,0.0,0.0,54,12.7
2007-05-30,37.5,29.2,0.0,0.0,56,11.9
2007-05-31,37.9,28.4,0.0,0.0,62,11.8
2007-06-01,38.2,28.4,0.1,0.1,66,15.8
2007-06-02,38.1,28.1,0.9,0.9,67,12.0
2007-06-03,37.9,29.9,0.0,0.0,60,15.1
2007-06-04,39.3,29.8,0.0,0.0,59,14.8
2007-06-05,32.2,27.9,14.8,14.8,79,13.7
2007-06-06,37.3,27.4,1.7,1.7,72,15.3
2007-06-07,34.1,26.7,5.3,5.3,75,20.6
2007-06-08,36.5,27.3,0.0,0.0,67,14.8
2007-06-09,37.3,28.4,0.3,0.3,68,14.4
2007-06-10,35.2,26.0,32.5,32.5,82,16.9
2007-06-11,34.2,27.1,0.0,0.0,74,14.8
2007-06-12,34.6,26.7,11.4,11.4,78,18.1
2007-06-13,33.6,27.8,4.2,4.2,80,11.8
2007-06-14,32.3,26.8,3.6,3.6,82,13.0
2007-06-15,31.7,26.5,1.3,1.3,82,12.6
2007-06-16,32.9,26.1,2.2,2.2,80,9.7
2007-06-17,34.4,25.8,0.7,0.7,77,11.0
2007-06-18,35.8,27.3,1.5,1.5,70,15.4
2007-06-19,33.4,27.8,1.7,1.7,71,16.1
2007-06-20,33.4,27.1,3.4,3.4,75,12.4
2007-06-21,32.4,25.8,34.7,34.7,88,19.4
2007-06-22,27.8,25.9,64.5,64.5,92,29.5
2007-06-23,28.7,25.8,13.0,13.0,87,22.7
2007-06-24,30.4,25.9,6.1,6.1,82,20.3
2007-06-25,29.8,25.4,5.4,5.4,81,20.2
2007-06-26,27.9,25.4,32.3,32.3,88,20.5
2007-06-27,28.2,25.2,72.7,72.7,88,24.6
2007-06-28,27.7,24.9,13.4,13.4,87,24.7
2007-06-29,27.3,24.8,25.7,25.7,86,26.6
2007-06-30,30.3,25.4,3.5,3.5,77,27.9
2007-07-01,31.5,26.5,0.1,0.1,72,25.5
2007-07-02,32.5,26.9,0.0,0.0,70,25.0
2007-07-03,32.6,27.4,0.0,0.0,67,26.7
2007-07-04,32.6,27.8,0.0,0.0,64,29.6
2007-07-05,32.6,27.8,0.0,0.0,63,29.1
2007-07-06,31.8,27.8,0.0,0.0,63,28.6
2007-07-07,32.5,28.2,0.0,0.0,63,30.9
2007-07-08,32.9,26.1,2.0,2.0,72,22.8
2007-07-09,32.3,25.3,0.3,0.3,73,21.6
2007-07-10,31.9,25.8,1.4,1.4,74,20.2
2007-07-11,32.8,26.0,4.2,4.2,74,19.5
2007-07-12,31.2,26.1,0.8,0.8,76,21.4
2007-07-13,29.5,25.5,4.9,4.9,82,15.1
2007-07-14,28.4,25.7,8.1,8.1,86,19.4
2007-07-15,29.3,24.9,9.3,9.3,83,23.1
2007-07-16,30.6,24.9,5.7,5.7,84,18.8
2007-07-17,32.0,25.4,8.6,8.6,82,15.4
2007-07-18,33.2,26.1,2.3,2.3,80,15.5
2007-07-19,33.5,27.0,0.3,0.3,77,14.2
2007-07-20,31.8,25.7,4.9,4.9,82,15.1
2007-07-21,31.0,25.4,8.2,8.2,86,16.5
2007-07-22,31.4,25.2,21.9,21.9,88,9.2
2007-07-23,30.9,25.3,15.1,15.1,88,13.3
2007-07-24,30.7,25.1,9.1,9.1,86,16.2
2007-07-25,30.1,25.0,5.7,5.7,86,12.4
2007-07-26,30.0,24.9,0.8,0.8,85,10.6
2007-07-27,31.0,24.8,1.0,1.0,84,11.9
2007-07-28,30.0,24.7,7.7,7.7,88,8.9
2007-07-29,31.1,24.5,19.4,19.4,87,7.0
2007-07-30,30.8,24.1,22.4,22.4,87,8.3
2007-07-31,31.2,24.4,10.4,10.4,87,10.8
2007-08-01,31.1,25.0,6.3,6.3,84,8.7
2007-08-02,30.4,24.8,13.7,13.7,88,15.8
2007-08-03,27.7,24.8,20.1,20.1,90,18.6
2007-08-04,27.3,24.8,13.8,13.8,89,17.5
2007-08-05,28.6,24.7,7.2,7.2,83,20.7
2007-08-06,27.1,24.5,18.7,18.7,86,25.7
2007-08-07,30.4,25.4,0.2,0.2,74,27.9
2007-08-08,31.3,26.0,0.0,0.0,70,22.7
2007-08-09,31.1,26.6,0.0,0.0,70,22.9
2007-08-10,31.2,26.6,0.2,0.2,74,20.0
2007-08-11,29.5,25.6,5.9,5.9,80,20.4
2007-08-12,28.2,24.8,6.0,6.0,85,18.6
2007-08-13,30.7,25.2,1.1,1.1,76,26.1
2007-08-14,32.4,25.8,0.0,0.0,71,20.4
2007-08-15,32.2,25.3,0.0,0.0,70,16.3
2007-08-16,32.3,26.4,0.0,0.0,73,15.4
2007-08-17,32.4,26.4,0.6,0.6,75,13.3
2007-08-18,30.1,26.4,0.2,0.2,77,20.8
2007-08-19,32.0,25.8,0.0,0.0,72,20.2
2007-08-20,31.8,25.7,6.0,6.0,78,16.7
2007-08-21,32.0,24.8,6.2,6.2,83,13.2
2007-08-22,30.2,25.1,18.0,18.0,87,12.3
2007-08-23,32.2,24.8,28.2,28.2,87,7.4
2007-08-24,30.5,24.5,18.0,18.0,88,9.7
2007-08-25,30.2,25.1,12.9,12.9,87,9.8
2007-08-26,31.0,24.8,5.0,5.0,86,11.3
2007-08-27,30.2,24.7,13.6,13.6,86,9.7
2007-08-28,30.9,25.3,15.9,15.9,88,10.4
2007-08-29,29.6,24.9,17.7,17.7,87,10.7
2007-08-30,30.5,25.1,12.6,12.6,88,10.2
2007-08-31,30.0,24.7,14.4,14.4,87,18.4
2007-09-01,29.1,24.2,16.3,16.3,89,18.5
2007-09-02,28.0,24.5,11.8,11.8,90,15.2
2007-09-03,30.8,24.8,2.0,2.0,82,19.1
2007-09-04,31.3,26.0,0.9,0.9,76,19.2
2007-09-05,29.4,25.1,24.8,24.8,87,18.0
2007-09-06,30.3,25.1,8.4,8.4,83,19.5
2007-09-07,31.6,26.3,0.0,0.0,77,15.5
2007-09-08,32.0,25.5,5.2,5.2,85,12.0
2007-09-09,31.4,26.0,7.0,7.0,86,12.0
2007-09-10,32.0,24.4,3.3,3.3,82,13.0
2007-09-11,31.6,25.2,1.9,1.9,84,13.0
2007-09-12,32.0,25.3,1.0,1.0,84,11.1
2007-09-13,31.3,25.5,9.4,9.4,86,10.2
2007-09-14,30.6,24.7,6.8,6.8,84,19.2
2007-09-15,31.0,24.2,1.3,1.3,83,21.0
2007-09-16,29.5,24.5,30.3,30.3,89,9.3
2007-09-17,29.2,24.4,32.0,32.0,90,11.2
2007-09-18,28.9,24.9,19.6,19.6,90,14.3
2007-09-19,29.4,24.9,20.8,20.8,89,15.1
2007-09-20,26.5,24.6,95.8,95.8,95,14.8
2007-09-21,24.9,24.1,64.2,64.2,94,18.4
2007-09-22,29.4,24.4,20.6,20.6,83,24.1
2007-09-23,29.9,25.4,0.9,0.9,74,27.7
2007-09-24,30.7,26.2,0.6,0.6,75,23.6
2007-09-25,30.2,26.2,1.2,1.2,83,14.8
2007-09-26,30.5,26.0,0.0,0.0,81,9.9
2007-09-27,30.9,24.5,0.1,0.1,80,10.8
2007-09-28,30.8,25.2,11.4,11.4,87,11.6
2007-09-29,29.7,24.9,9.6,9.6,88,10.5
2007-09-30,28.7,24.2,30.8,30.8,89,6.6
2007-10-01,30.2,23.9,11.4,11.4,88,7.4
2007-10-02,31.4,24.4,21.5,21.5,89,8.3
2007-10-03,30.5,24.5,8.4,8.4,86,7.9
2007-10-04,28.9,24.0,20.7,20.7,91,4.7
2007-10-05,26.5,24.0,13.1,13.1,93,14.4
2007-10-06,27.6,23.6,3.2,3.2,86,20.8
2007-10-07,28.3,24.0,13.2,13.2,86,18.0
2007-10-08,30.6,23.8,4.8,4.8,82,12.4
2007-10-09,33.1,24.6,0.0,0.0,73,11.8
2007-10-10,31.9,22.4,0.7,0.7,84,8.0
2007-10-11,31.4,23.4,0.0,0.0,82,7.6
2007-10-12,31.8,23.3,0.5,0.5,83,8.8
2007-10-13,31.1,23.0,0.2,0.2,80,6.9
2007-10-14,31.5,23.5,0.0,0.0,78,6.4
2007-10-15,31.3,23.7,0.1,0.1,76,9.7
2007-10-16,31.2,23.6,2.8,2.8,86,8.8
2007-10-17,30.3,24.2,1.2,1.2,86,8.9
2007-10-18,29.8,23.2,9.5,9.5,86,8.4
2007-10-19,29.5,23.5,9.2,9.2,87,12.8
2007-10-20,29.8,23.0,5.3,5.3,87,11.5
2007-10-21,29.1,23.2,5.0,5.0,89,9.7
2007-10-22,28.4,23.9,10.2,10.2,90,14.7
2007-10-23,30.1,23.5,0.7,0.7,80,16.0
2007-10-24,29.7,22.4,0.0,0.0,73,19.7
2007-10-25,29.3,21.9,0.0,0.0,75,16.2
2007-10-26,30.0,22.2,0.0,0.0,74,15.9
2007-10-27,30.8,22.2,0.0,0.0,74,12.2
2007-10-28,30.4,22.2,0.0,0.0,76,11.4
2007-10-29,29.7,23.4,0.1,0.1,74,18.1
2007-10-30,26.9,23.6,12.6,12.6,86,12.5
2007-10-31,28.5,24.0,1.4,1.4,86,22.4
2007-11-01,29.7,24.1,2.5,2.5,87,15.8
2007-11-02,30.2,23.3,0.9,0.9,86,9.1
2007-11-03,30.4,22.4,6.5,6.5,88,11.1
2007-11-04,30.1,23.7,5.0,5.0,87,12.1
2007-11-05,30.1,22.9,1.3,1.3,85,6.8
2007-11-06,30.5,23.2,0.8,0.8,87,10.1
2007-11-07,30.4,23.5,2.1,2.1,85,9.6
2007-11-08,30.5,22.3,0.1,0.1,79,8.9
2007-11-09,30.1,21.8,0.1,0.1,79,8.9
2007-11-10,30.2,21.2,0.0,0.0,80,7.9
2007-11-11,30.6,21.4,0.0,0.0,78,10.2
2007-11-12,30.9,21.2,0.0,0.0,72,10.8
2007-11-13,30.9,18.4,0.0,0.0,68,8.4
2007-11-14,30.7,19.0,0.0,0.0,66,8.2
2007-11-15,31.1,16.4,0.0,0.0,59,8.9
2007-11-16,29.9,17.0,0.0,0.0,69,8.6
2007-11-17,29.4,18.8,0.0,0.0,74,10.1
2007-11-18,30.3,18.6,0.0,0.0,74,10.6
2007-11-19,29.5,23.5,0.6,0.6,76,14.9
2007-11-20,29.7,23.4,2.0,2.0,81,9.7
